GeneID	Max_3_UTR
NAA25	2841
NAA30	6388
NAA35	3501
NAA38	49
NAA40	2839
NAA50	5301
NAA60	2097
NAA80	200
NAAA	1331
NAALAD2	1146
NAB1	2432
NAB2	754
NABP1	4898
NABP2	640
NACA	331
NACA2	109
NACAD	71
NACC1	2740
NACC2	4978
NADK	1671
NADK2	2554
NADSYN1	463
NAE1	130
NAF1	270
NAGA	1944
NAGK	1299
NAGLU	209
NAGPA	633
NAGS	466
NAIF1	2194
NAIP	1620
NALCN	1518
NAMPT	2784
NANOS1	3049
NANP	2988
NANS	21
NAP1L1	11843
NAP1L4	1209
NAPA	650
NAPB	2856
NAPEPLD	3852
NAPG	2542
NAPRT	52
NARF	2379
NARS1	995
NARS2	708
NASP	764
NAT1	768
NAT10	715
NAT14	609
NAT8L	4961
NAT9	1329
NATD1	4441
NAV1	7041
NAV2	3342
NAXD	1473
NAXE	214
NBAS	131
NBDY	1858
NBEA	1745
NBEAL1	639
NBEAL2	380
NBL1	1326
NBN	2245
NBPF1	1619
NBPF10	1618
NBPF11	1849
NBPF12	1517
NBPF14	1619
NBPF15	1626
NBPF19	1622
NBPF20	1625
NBPF26	1621
NBPF3	1618
NBPF8	3448
NBPF9	1622
NBR1	1773
NCALD	2766
NCAM1	3048
NCAPD2	542
NCAPD3	2830
NCAPG	1438
NCAPG2	1666
NCAPH	3739
NCAPH2	1404
NCBP1	2547
NCBP2	1608
NCBP2AS2	526
NCBP3	10885
NCDN	1115
NCEH1	3225
NCK1	3152
NCK2	1266
NCKAP1	16586
NCKAP1L	5557
NCKAP5	1498
NCKAP5L	686
NCKIPSD	698
NCL	1659
NCLN	1886
NCOA1	2480
NCOA2	3849
NCOA3	3452
NCOA4	1509
NCOA5	1846
NCOA6	547
NCOA7	3262
NCOR1	3135
NCOR2	986
NCR3LG1	4811
NCS1	4313
NCSTN	677
NDC1	2488
NDC80	60
NDE1	2099
NDEL1	1225
NDFIP1	2709
NDFIP2	3561
NDNF	650
NDOR1	3048
NDRG1	1702
NDRG2	999
NDRG3	1748
NDRG4	2042
NDST1	4878
NDST2	660
NDUFA1	122
NDUFA10	3750
NDUFA11	1640
NDUFA12	269
NDUFA13	71
NDUFA2	339
NDUFA3	665
NDUFA4	1692
NDUFA5	5120
NDUFA6	656
NDUFA7	220
NDUFA8	502
NDUFA9	7208
NDUFAB1	159
NDUFAF1	90
NDUFAF2	70
NDUFAF3	320
NDUFAF4	1788
NDUFAF5	4369
NDUFAF6	1117
NDUFAF7	809
NDUFAF8	293
NDUFB1	68
NDUFB10	68
NDUFB11	100
NDUFB2	80
NDUFB3	134
NDUFB4	1117
NDUFB5	3606
NDUFB6	874
NDUFB7	54
NDUFB8	359
NDUFB9	93
NDUFC1	175
NDUFC2	1689
NDUFS1	9367
NDUFS2	452
NDUFS3	80
NDUFS4	207
NDUFS5	139
NDUFS6	688
NDUFS7	1161
NDUFS8	50
NDUFV1	95
NDUFV2	60
NDUFV3	4277
NEB	420
NEBL	5908
NECAB1	3880
NECAB3	741
NECAP1	1789
NECAP2	1198
NECTIN1	3753
NECTIN2	843
NECTIN3	3867
NECTIN4	1662
NEDD1	1725
NEDD4	2977
NEDD4L	5270
NEDD8	269
NEDD9	2672
NEFH	686
NEFL	1853
NEFM	486
NEIL1	2080
NEIL2	1073
NEIL3	464
NEK1	2116
NEK11	729
NEK2	653
NEK3	498
NEK4	3332
NEK5	3336
NEK6	1492
NEK7	2895
NEK8	1467
NEK9	5209
NELFA	594
NELFB	612
NELFCD	436
NELFE	213
NELL2	658
NEMF	2552
NEMP1	4235
NEMP2	4850
NENF	372
NEO1	2509
NEPRO	3090
NES	558
NET1	2061
NETO2	5517
NEU1	2060
NEU3	5481
NEURL1	2173
NEURL1B	4604
NEURL4	494
NEUROG2	1140
NEXN	1063
NF1	3521
NF2	3848
NFAT5	8294
NFATC1	2373
NFATC2	4488
NFATC2IP	2582
NFATC3	2909
NFATC4	2662
NFE2L1	1903
NFE2L2	481
NFE2L3	1352
NFIA	7467
NFIB	6465
NFIC	6465
NFIL3	300
NFIX	4149
NFKB1	707
NFKB2	152
NFKBIA	502
NFKBIB	1181
NFKBID	606
NFKBIE	1052
NFKBIL1	217
NFKBIZ	1650
NFRKB	1088
NFS1	1569
NFU1	494
NFX1	1178
NFXL1	929
NFYA	4992
NFYB	2650
NFYC	777
NGDN	1237
NGEF	786
NGFR	1995
NGLY1	625
NGRN	6086
NHEJ1	1056
NHLH1	1712
NHLH2	1586
NHLRC1	978
NHLRC2	8655
NHLRC3	2180
NHP2	330
NHS	3528
NHSL1	2036
NIBAN1	3944
NIBAN2	1500
NICN1	2499
NID1	2034
NID2	676
NIF3L1	390
NIFK	778
NIN	3699
NINJ1	734
NINL	753
NIP7	1457
NIPA1	5549
NIPA2	1536
NIPAL1	4000
NIPAL2	3224
NIPAL3	3797
NIPBL	1795
NIPSNAP1	1125
NIPSNAP2	1106
NIPSNAP3A	781
NIPSNAP3B	4690
NISCH	1390
NIT1	1289
NIT2	6366
NKAIN1	1957
NKAIN2	2410
NKAP	4547
NKAPD1	2177
NKAPL	377
NKD1	15467
NKD2	1007
NKIRAS1	1013
NKIRAS2	1929
NKPD1	2187
NKRF	1014
NKTR	2759
NKX1-2	2184
NKX2-1	878
NKX2-2	900
NKX2-3	801
NKX2-4	543
NKX2-5	1387
NKX2-8	897
NKX3-1	2527
NKX3-2	1162
NKX6-1	5
NLE1	3705
NLGN1	13068
NLGN2	2060
NLGN3	1103
NLK	1741
NLN	6367
NLRC3	2788
NLRC4	23
NLRC5	995
NLRX1	576
NMB	241
NMD3	1096
NME1	243
NME2	236
NME3	328
NME4	563
NME5	505
NME6	2348
NME7	254
NME9	1103
NMI	222
NMNAT1	2796
NMNAT3	1201
NMRK1	970
NMT1	3374
NMT2	3424
NMU	180
NNAT	928
NNT	2991
NOA1	99
NOB1	460
NOC2L	490
NOC3L	950
NOC4L	66
NOCT	464
NOD1	1110
NOG	688
NOL10	1316
NOL11	671
NOL12	2137
NOL3	682
NOL4	1914
NOL4L	4736
NOL6	1310
NOL7	884
NOL8	477
NOL9	4506
NOLC1	1601
NOM1	3472
NOMO2	511
NONO	1094
NOP10	251
NOP14	893
NOP16	337
NOP2	771
NOP53	52
NOP56	98
NOP58	224
NOP9	4165
NOS1AP	3007
NOSIP	282
NOSTRIN	368
NOTCH1	1637
NOTCH2	3752
NOTCH2NLA	4244
NOTCH2NLB	7275
NOTCH2NLC	7679
NOTCH3	1623
NOTCH4	593
NOTUM	453
NOVA1	4867
NOVA2	6128
NOXA1	45
NPAS1	584
NPAS2	1246
NPAS3	3063
NPAT	1726
NPC1	759
NPC1L1	910
NPC2	682
NPDC1	308
NPEPPS	1355
NPFF	87
NPHP1	1463
NPHP3	1300
NPHP4	453
NPIPA1	28
NPIPA5	445
NPIPB11	127
NPIPB12	154
NPIPB13	293
NPIPB15	33
NPIPB2	107
NPIPB3	154
NPIPB5	134
NPIPB9	67
NPL	1660
NPLOC4	2371
NPM1	719
NPM2	259
NPM3	307
NPNT	2680
NPPC	504
NPR1	577
NPR2	285
NPR3	5378
NPRL2	250
NPRL3	1318
NPTN	1034
NPTX1	3978
NPTX2	1239
NPTXR	4156
NQO1	1574
NQO2	220
NR1D1	289
NR1D2	3198
NR1H2	785
NR1H3	336
NR2C1	1999
NR2C2	6264
NR2C2AP	513
NR2E1	1345
NR2F1	766
NR2F2	2640
NR2F6	466
NR3C1	3957
NR3C2	2579
NR4A1	562
NR4A2	1306
NR4A3	3023
NR5A2	3211
NR6A1	5429
NRARP	1952
NRAS	3581
NRBF2	812
NRBP1	444
NRBP2	2077
NRCAM	2498
NRDC	41
NRDE2	10475
NREP	2118
NRF1	1900
NRG2	1137
NRG3	1573
NRG4	2701
NRGN	806
NRIP1	3480
NRIP2	1858
NRIP3	2968
NRL	2573
NRM	893
NRN1	975
NRP1	2584
NRP2	3186
NRSN2	1226
NRTN	150
NRXN2	1021
NRXN3	6326
NSA2	3461
NSD1	4753
NSD2	6416
NSD3	5935
NSDHL	612
NSF	1638
NSFL1C	1586
NSG1	1622
NSL1	12533
NSMAF	600
NSMCE1	162
NSMCE2	259
NSMCE3	3801
NSMCE4A	168
NSMF	4198
NSRP1	800
NSUN2	686
NSUN3	5340
NSUN4	3305
NSUN5	1079
NSUN6	371
NSUN7	2849
NT5C	262
NT5C2	1654
NT5C3A	616
NT5C3B	465
NT5DC1	5472
NT5DC2	82
NT5DC3	5518
NT5E	1786
NT5M	715
NTAN1	177
NTHL1	103
NTMT1	815
NTN1	4031
NTN3	39
NTN4	1278
NTNG2	2412
NTPCR	5650
NTRK2	6080
NTRK3	17183
NTS	616
NUAK1	3454
NUB1	1235
NUBP1	304
NUBP2	471
NUBPL	2042
NUCB1	947
NUCB2	791
NUCKS1	5457
NUDC	689
NUDCD1	2089
NUDCD2	7440
NUDCD3	6891
NUDT1	316
NUDT10	1285
NUDT11	1737
NUDT12	2005
NUDT13	1120
NUDT14	477
NUDT15	1421
NUDT16	5488
NUDT16L1	806
NUDT17	473
NUDT18	421
NUDT19	1838
NUDT2	272
NUDT21	3578
NUDT22	25
NUDT3	9073
NUDT4	8766
NUDT5	2373
NUDT6	250
NUDT7	607
NUDT8	366
NUDT9	1433
NUF2	289
NUFIP1	1956
NUFIP2	8699
NUMA1	662
NUMB	1367
NUMBL	1561
NUP107	3346
NUP133	1644
NUP153	1061
NUP155	3762
NUP160	1021
NUP188	417
NUP205	194
NUP210	1445
NUP214	1175
NUP35	552
NUP37	1250
NUP42	260
NUP43	2652
NUP50	3361
NUP54	706
NUP58	2286
NUP62	1412
NUP62CL	905
NUP85	79
NUP88	1372
NUP93	5676
NUP98	1148
NUPR1	4961
NUS1	3707
NUSAP1	859
NUTF2	1652
NUTM2A	267
NUTM2B	271
NUTM2D	3322
NUTM2E	271
NUTM2G	2693
NVL	291
NXF1	1782
NXN	1637
NXPE3	6276
NXPH3	4508
NXPH4	701
NXT1	306
NXT2	2009
NYAP1	897
NYNRIN	1836
OAF	1191
OARD1	2562
OAS3	3277
OAT	638
OAZ1	379
OAZ2	1129
OBI1	1290
OBSCN	494
OBSL1	847
OCA2	511
OCEL1	293
OCIAD1	1092
OCIAD2	464
OCLN	4432
OCRL	2282
ODC1	755
ODF2	1036
ODF2L	5353
ODR4	2298
OFD1	248
OGA	2007
OGDH	1066
OGDHL	586
OGFOD1	2896
OGFOD2	695
OGFOD3	3324
OGFR	350
OGFRL1	7009
OGG1	860
OGT	2097
OIP5	485
OLA1	2978
OLFM2	467
OLFML2A	4478
OLFML2B	482
OLIG1	1350
OLIG2	1348
OMA1	245
ONECUT2	14574
ONECUT3	5529
OPA1	3205
OPA3	7232
OPHN1	4819
OPN3	1303
OPRD1	7983
OPTN	1440
OR1F1	1368
ORAI1	396
ORAI2	9770
ORAI3	1093
ORC1	351
ORC2	2323
ORC3	330
ORC4	5113
ORC5	506
ORC6	808
ORMDL1	3507
ORMDL2	1483
ORMDL3	1508
OS9	647
OSBP	2178
OSBP2	1484
OSBPL10	1246
OSBPL11	1656
OSBPL1A	1132
OSBPL2	2325
OSBPL3	3645
OSBPL5	1097
OSBPL6	7333
OSBPL7	918
OSBPL8	4090
OSBPL9	1429
OSCP1	232
OSER1	1110
OSGEP	838
OSGEPL1	675
OSGIN2	2354
OSMR	2196
OSR1	789
OSR2	428
OST4	247
OSTC	562
OSTF1	523
OSTM1	3375
OTUB1	873
OTUB2	3007
OTUD1	1477
OTUD3	5197
OTUD4	3779
OTUD5	1147
OTUD6B	2226
OTUD7A	7897
OTUD7B	6044
OTULIN	6801
OTULINL	5863
OTX1	1514
OVCA2	320
OVGP1	144
OVOL2	483
OXA1L	1483
OXCT1	1663
OXCT2	178
OXLD1	1262
OXNAD1	2919
OXR1	1751
OXSM	39
OXSR1	2592
OXTR	2567
P2RX4	556
P2RX5	639
P2RY1	4534
P3H1	576
P3H2	1183
P3H3	385
P3H4	1003
P4HA1	999
P4HA2	2862
P4HB	845
P4HTM	245
PA2G4	1021
PAAF1	3749
PABPC1	443
PABPC1L	190
PABPC3	471
PABPC4	306
PABPN1	1885
PACC1	1286
PACRGL	5260
PACS1	1463
PACS2	3474
PACSIN2	1590
PACSIN3	408
PADI2	2282
PAF1	360
PAFAH1B1	3812
PAFAH1B2	3345
PAFAH1B3	44
PAFAH2	2221
PAG1	8732
PAGR1	2734
PAICS	5039
PAIP1	1107
PAIP2	921
PAIP2B	5740
PAK1	1281
PAK1IP1	329
PAK2	4241
PAK3	6913
PAK4	4236
PALB2	293
PALD1	1716
PALLD	2226
PALM	1514
PALM2AKAP2	8050
PALM3	237
PAM	2038
PAN2	1385
PAN3	2811
PANK1	4910
PANK2	6592
PANK3	9075
PANK4	309
PANX1	1098
PANX2	1034
PAPLN	1957
PAPOLA	3900
PAPOLB	2158
PAPOLG	4925
PAPPA	5704
PAPSS1	582
PAPSS2	1734
PAQR3	8660
PAQR4	1535
PAQR5	3957
PAQR6	808
PAQR7	1314
PAQR8	3498
PAQR9	7617
PARD3	1608
PARD3B	4348
PARD6B	3252
PARD6G	2536
PARG	1065
PARK7	450
PARL	414
PARM1	3865
PARN	1015
PARP1	768
PARP11	3261
PARP12	810
PARP14	2242
PARP16	1307
PARP2	106
PARP3	386
PARP4	187
PARP6	273
PARP8	4450
PARP9	4328
PARPBP	1228
PARS2	835
PARVA	7430
PARVB	553
PASK	1636
PATJ	3013
PATL1	1673
PATZ1	1471
PAWR	7732
PAX2	2401
PAX3	1520
PAX6	5141
PAX7	3936
PAX9	2909
PAXBP1	1050
PAXIP1	458
PAXX	170
PBDC1	405
PBK	680
PBLD	1516
PBRM1	2695
PBX1	5239
PBX2	1648
PBX3	1545
PBX4	311
PBXIP1	940
PC	478
PCBD1	439
PCBD2	1962
PCBP1	387
PCBP2	1719
PCBP4	649
PCCA	270
PCCB	144
PCDH1	940
PCDH10	4539
PCDH12	1795
PCDH17	4016
PCDH18	2108
PCDH19	4632
PCDH20	1556
PCDH7	3950
PCDH9	24326
PCDHAC2	2408
PCDHB2	1513
PCDHGA11	1799
PCDHGB5	1805
PCDHGC3	1799
PCED1A	146
PCF11	2556
PCGF1	99
PCGF2	1324
PCGF3	4900
PCGF5	6020
PCGF6	1108
PCID2	661
PCIF1	264
PCK2	447
PCLAF	1725
PCLO	4562
PCM1	2285
PCMT1	805
PCMTD1	2775
PCMTD2	2625
PCNA	329
PCNP	1800
PCNT	441
PCNX1	5446
PCNX2	868
PCNX3	460
PCNX4	13999
PCOLCE	71
PCOLCE2	460
PCP4L1	968
PCSK1N	163
PCSK4	330
PCSK5	4052
PCSK6	1329
PCSK7	1659
PCTP	2030
PCYOX1	3792
PCYOX1L	998
PCYT1A	4319
PCYT2	3874
PDAP1	2005
PDCD10	1009
PDCD11	744
PDCD2	2263
PDCD2L	46
PDCD4	1917
PDCD5	152
PDCD6	555
PDCD6IP	3181
PDCD7	1337
PDCL	1987
PDCL3	242
PDE10A	5735
PDE11A	6161
PDE12	6843
PDE1B	1379
PDE3B	2397
PDE4A	2009
PDE4C	2967
PDE4D	5622
PDE4DIP	1622
PDE5A	4205
PDE6D	591
PDE7A	4955
PDE8A	1237
PDE8B	1786
PDE9A	214
PDF	2108
PDGFA	1314
PDGFB	1954
PDGFC	2635
PDGFD	2502
PDGFRA	2974
PDGFRL	342
PDHA1	2064
PDHA2	146
PDHB	403
PDHX	955
PDIA2	101
PDIA3	2059
PDIA4	742
PDIA5	143
PDIA6	866
PDIK1L	2977
PDK1	12699
PDK2	2054
PDK3	11301
PDK4	2139
PDLIM1	351
PDLIM2	3376
PDLIM3	1632
PDLIM5	4159
PDLIM7	250
PDP1	2394
PDP2	5224
PDPK1	5515
PDPN	2045
PDPR	5657
PDRG1	1469
PDS5A	2621
PDS5B	2966
PDSS1	459
PDSS2	2055
PDX1	1611
PDXDC1	2058
PDXK	6235
PDXP	1060
PDZD11	485
PDZD2	2796
PDZD4	1186
PDZD7	787
PDZD8	5993
PDZK1	582
PDZRN3	934
PEA15	1885
PEAK1	13501
PEBP1	780
PECR	886
PEF1	750
PEG10	5159
PELI1	2049
PELI2	4357
PELI3	1169
PELO	2203
PELP1	1663
PEMT	270
PEPD	393
PER1	595
PER2	2330
PER3	2424
PERP	3536
PES1	420
PET100	399
PET117	810
PEX1	431
PEX10	1791
PEX11A	1840
PEX11B	812
PEX11G	326
PEX12	986
PEX13	3219
PEX14	770
PEX16	587
PEX19	2749
PEX2	3002
PEX26	17320
PEX3	1387
PEX5	1235
PEX6	468
PEX7	407
PFAS	1221
PFDN1	938
PFDN2	121
PFDN4	810
PFDN5	105
PFDN6	88
PFKFB2	5445
PFKFB3	2630
PFKFB4	2062
PFKL	510
PFKM	695
PFKP	225
PFN1	754
PFN2	1583
PGAM1	919
PGAM4	917
PGAM5	1903
PGAP1	8229
PGAP2	1043
PGAP3	1729
PGAP4	2710
PGAP6	1197
PGBD1	264
PGBD2	782
PGBD4	4396
PGBD5	8934
PGD	761
PGF	875
PGGHG	1357
PGGT1B	8387
PGK1	3464
PGLS	206
PGLYRP1	82
PGM1	570
PGM2	1324
PGM2L1	6335
PGM3	4423
PGM5	1404
PGP	2131
PGPEP1	6440
PGR	9491
PGRMC1	1211
PGRMC2	2073
PGS1	598
PHACTR1	3401
PHACTR2	7495
PHACTR4	3814
PHAX	2407
PHB	943
PHB2	357
PHC1	2004
PHC2	1241
PHC3	9645
PHETA1	2026
PHF1	563
PHF10	100
PHF12	4783
PHF13	2392
PHF14	7822
PHF19	2292
PHF2	1910
PHF20	2742
PHF20L1	2883
PHF21A	4648
PHF21B	1922
PHF23	597
PHF24	4432
PHF3	12302
PHF5A	680
PHF6	3459
PHF7	323
PHF8	2477
PHGDH	174
PHIP	6273
PHKA1	2187
PHKA2	1186
PHKB	2156
PHKG1	770
PHKG2	4078
PHLDA1	4645
PHLDA2	394
PHLDA3	1900
PHLDB1	1204
PHLDB2	1953
PHLDB3	306
PHLPP1	1001
PHLPP2	3963
PHOSPHO2	10
PHPT1	234
PHRF1	444
PHTF1	873
PHTF2	2625
PHYH	504
PHYKPL	444
PI4K2A	2689
PI4K2B	2016
PI4KA	355
PI4KB	1054
PIANP	1634
PIAS1	3630
PIAS2	9311
PIAS3	923
PIAS4	1510
PIBF1	539
PICALM	1869
PICK1	568
PIDD1	122
PIEZO1	266
PIEZO2	1279
PIF1	662
PIGA	2054
PIGB	215
PIGBOS1	443
PIGC	271
PIGF	654
PIGG	1130
PIGH	773
PIGK	3383
PIGL	512
PIGM	5514
PIGN	4691
PIGO	403
PIGP	217
PIGQ	1102
PIGS	832
PIGT	414
PIGU	323
PIGV	2814
PIGW	686
PIGX	2102
PIH1D1	83
PIK3AP1	2261
PIK3C2A	3161
PIK3C2B	2221
PIK3C3	6691
PIK3CA	5728
PIK3CB	2690
PIK3CD	2067
PIK3IP1	1681
PIK3R1	4219
PIK3R2	1237
PIK3R3	3532
PIK3R4	380
PIKFYVE	3440
PILRB	453
PIM1	1336
PIM2	948
PIM3	944
PIMREG	1107
PIN1	489
PIN4	1167
PINK1	819
PINX1	824
PIP4K2A	2363
PIP4K2B	3999
PIP4K2C	1810
PIP4P1	705
PIP4P2	1873
PIP5K1A	1665
PIP5K1C	2983
PIP5KL1	965
PIR	202
PISD	1298
PITHD1	855
PITPNA	2820
PITPNB	1994
PITPNC1	4678
PITPNM1	264
PITPNM2	2546
PITPNM3	4074
PITRM1	303
PITX1	1044
PITX2	700
PITX3	324
PJA1	560
PJA2	2508
PJVK	827
PKD1	1018
PKD2	2082
PKDCC	827
PKDREJ	897
PKIA	3445
PKIB	1177
PKIG	672
PKM	620
PKMYT1	239
PKN1	74
PKN2	2806
PKN3	433
PKNOX1	3829
PKNOX2	1996
PKP2	1677
PKP3	338
PKP4	2210
PLA2G12A	4387
PLA2G15	1803
PLA2G4A	472
PLA2G4C	545
PLA2G6	665
PLA2G7	358
PLA2R1	9771
PLAA	2138
PLAAT1	149
PLAAT3	473
PLAC1	202
PLAC8L1	118
PLAG1	5333
PLAGL1	1123
PLAGL2	3947
PLAT	1274
PLAUR	361
PLBD1	110
PLBD2	3002
PLCB1	3278
PLCB2	924
PLCB3	1895
PLCB4	1825
PLCD3	3656
PLCE1	4855
PLCG1	3116
PLCG2	4686
PLCH1	3170
PLCL1	2900
PLCL2	693
PLCXD1	4019
PLCXD2	626
PLD1	2673
PLD2	565
PLD3	316
PLD6	1771
PLEC	1023
PLEK2	344
PLEKHA1	12765
PLEKHA2	4127
PLEKHA3	12575
PLEKHA4	454
PLEKHA5	2948
PLEKHA6	3926
PLEKHA7	1700
PLEKHA8	5862
PLEKHB1	1216
PLEKHB2	3101
PLEKHD1	3131
PLEKHF1	796
PLEKHF2	1890
PLEKHG1	2768
PLEKHG2	3120
PLEKHG3	6545
PLEKHG4	691
PLEKHG4B	7642
PLEKHG5	1480
PLEKHG6	360
PLEKHH1	2376
PLEKHH2	2388
PLEKHH3	211
PLEKHJ1	686
PLEKHM1	1957
PLEKHM2	834
PLEKHM3	7030
PLEKHN1	1289
PLEKHO1	541
PLEKHO2	2113
PLGRKT	267
PLIN1	1212
PLIN2	486
PLIN3	850
PLIN4	2262
PLK1	303
PLK2	599
PLK3	311
PLK4	680
PLLP	815
PLOD1	728
PLOD2	1275
PLOD3	296
PLP2	539
PLPBP	1663
PLPP1	363
PLPP2	343
PLPP3	1789
PLPP5	1311
PLPP6	1994
PLPPR2	1318
PLPPR3	81
PLRG1	1687
PLS1	1655
PLS3	1297
PLSCR1	864
PLSCR4	2074
PLXDC1	4526
PLXDC2	10035
PLXNA1	3374
PLXNA2	4999
PLXNA3	5093
PLXNA4	7146
PLXNB1	631
PLXNB2	724
PLXNC1	2389
PLXND1	1098
PM20D2	3301
PMAIP1	1551
PMEL	108
PMEPA1	3660
PMF1	489
PMFBP1	240
PML	2813
PMM1	416
PMM2	1499
PMP22	1139
PMPCA	496
PMPCB	2414
PMS1	1170
PMS2	2472
PMVK	388
PNCK	397
PNISR	2967
PNKD	1811
PNKP	43
PNMA1	794
PNMA2	2959
PNMA6A	756
PNMA8A	2057
PNN	1356
PNO1	1457
PNP	1404
PNPLA2	708
PNPLA3	1199
PNPLA4	2438
PNPLA6	204
PNPLA7	440
PNPLA8	1983
PNPO	2525
PNPT1	2175
PNRC1	963
PNRC2	1581
POC1A	660
POC1B	1431
POC5	310
PODXL	4039
PODXL2	321
POFUT1	3996
POFUT2	3515
POGK	3761
POGLUT1	2268
POGLUT2	213
POGLUT3	2710
POGZ	2077
POLA1	1034
POLA2	1415
POLB	150
POLD1	70
POLD2	104
POLD3	2308
POLD4	1221
POLDIP2	1488
POLDIP3	2239
POLE	934
POLE2	132
POLE3	1571
POLE4	705
POLG	445
POLG2	37
POLH	6791
POLI	3766
POLK	7800
POLL	570
POLM	1228
POLN	195
POLQ	872
POLR1A	7206
POLR1B	4088
POLR1C	1007
POLR1D	1457
POLR1E	494
POLR2A	434
POLR2B	173
POLR2C	889
POLR2D	4553
POLR2E	2146
POLR2F	1596
POLR2G	202
POLR2H	300
POLR2I	45
POLR2J	554
POLR2J2	885
POLR2J3	606
POLR2K	686
POLR2L	650
POLR2M	2877
POLR3A	2328
POLR3B	648
POLR3C	1980
POLR3D	4082
POLR3E	1402
POLR3F	1087
POLR3G	2415
POLR3GL	400
POLR3H	3481
POLR3K	1022
POLRMT	52
POM121	2988
POM121C	2009
POMGNT1	588
POMGNT2	454
POMK	556
POMP	856
POMT1	692
POMT2	2419
POMZP3	229
PON2	467
POP1	1569
POP4	1854
POP5	553
POP7	232
POPDC3	569
POR	373
PORCN	337
POT1	1575
POTEE	588
POTEF	708
POTEI	3360
POTEJ	159
POTEM	5085
POU2F1	11534
POU2F2	5468
POU3F2	3252
POU3F3	1559
POU4F1	3048
POU6F1	3310
PPA1	318
PPA2	647
PPAN	846
PPARA	8375
PPARD	2111
PPARG	4277
PPARGC1A	3800
PPARGC1B	7463
PPAT	1988
PPCDC	1490
PPCS	1308
PPDPF	367
PPFIA1	2309
PPFIA2	1685
PPFIA3	787
PPFIA4	2345
PPFIBP1	2681
PPHLN1	2002
PPIA	1694
PPIB	207
PPIC	624
PPID	608
PPIE	3413
PPIF	1490
PPIG	3881
PPIH	174
PPIL1	982
PPIL2	3268
PPIL3	487
PPIL4	957
PPIL6	2714
PPIP5K1	1211
PPIP5K2	11164
PPL	876
PPM1A	6604
PPM1B	2300
PPM1D	2726
PPM1E	4147
PPM1F	3666
PPM1G	399
PPM1H	4494
PPM1J	168
PPM1K	4974
PPM1L	9743
PPM1M	784
PPM1N	420
PPME1	1192
PPOX	43
PPP1CA	351
PPP1CB	3636
PPP1CC	1395
PPP1R10	1135
PPP1R11	1024
PPP1R12A	2365
PPP1R12B	12228
PPP1R12C	553
PPP1R13B	1957
PPP1R13L	550
PPP1R14A	80
PPP1R14B	274
PPP1R14C	1571
PPP1R15A	88
PPP1R15B	2727
PPP1R16A	217
PPP1R16B	4357
PPP1R18	879
PPP1R1A	1140
PPP1R1B	758
PPP1R1C	2410
PPP1R2	2467
PPP1R21	647
PPP1R26	751
PPP1R2B	1347
PPP1R32	114
PPP1R35	209
PPP1R37	714
PPP1R3B	4537
PPP1R3C	1484
PPP1R3D	2368
PPP1R3E	3265
PPP1R3F	997
PPP1R3G	2924
PPP1R7	828
PPP1R8	1228
PPP1R9A	6117
PPP1R9B	1593
PPP2CA	3439
PPP2CB	615
PPP2R1A	3536
PPP2R1B	3717
PPP2R2A	2265
PPP2R2C	2723
PPP2R2D	3870
PPP2R3A	2727
PPP2R3B	433
PPP2R3C	121
PPP2R5A	1082
PPP2R5B	630
PPP2R5C	2718
PPP2R5D	1055
PPP2R5E	4652
PPP3CA	2446
PPP3CB	1813
PPP3CC	341
PPP3R1	2105
PPP4C	313
PPP4R1	994
PPP4R2	3478
PPP4R3A	1621
PPP4R3B	2618
PPP4R4	1091
PPP5C	628
PPP6C	3099
PPP6R1	748
PPP6R2	855
PPP6R3	2215
PPRC1	303
PPT1	2599
PPT2	724
PPTC7	3791
PPWD1	152
PQBP1	60
PRADC1	443
PRAF2	707
PRAG1	417
PRAME	370
PRC1	1130
PRCC	353
PRCP	1969
PRDM1	2449
PRDM10	2601
PRDM11	6964
PRDM13	818
PRDM15	3014
PRDM16	4809
PRDM2	1920
PRDM4	1338
PRDM5	3362
PRDM6	7064
PRDM8	795
PRDX1	293
PRDX2	257
PRDX3	767
PRDX4	61
PRDX5	119
PRDX6	951
PREB	698
PRELID1	378
PRELID2	4181
PRELID3A	1087
PRELID3B	1861
PREP	4925
PREPL	3746
PREX1	1631
PREX2	5653
PRICKLE1	3051
PRICKLE2	6814
PRICKLE3	869
PRICKLE4	322
PRIM1	134
PRIM2	691
PRIMPOL	171
PRKAA1	3398
PRKAA2	7621
PRKAB1	1293
PRKAB2	4458
PRKACA	1416
PRKACB	3192
PRKAG1	624
PRKAG2	1085
PRKAR1A	2979
PRKAR1B	1232
PRKAR2A	4998
PRKAR2B	2228
PRKCA	6705
PRKCB	5794
PRKCD	450
PRKCE	3108
PRKCH	1148
PRKCI	2849
PRKCQ	1063
PRKCSH	321
PRKCZ	389
PRKD1	756
PRKD2	206
PRKD3	2673
PRKDC	1059
PRKG1	4449
PRKRA	682
PRKRIP1	1554
PRMT1	204
PRMT2	3090
PRMT3	924
PRMT5	374
PRMT6	1450
PRMT7	1323
PRMT9	746
PRNP	2056
PROB1	1441
PROCA1	360
PROCR	548
PROK2	1068
PROM1	1140
PROM2	2078
PRORP	4055
PROS1	1207
PROSER1	1499
PROSER2	1870
PROSER3	2620
PROX1	5669
PROX2	2098
PRPF18	518
PRPF19	617
PRPF3	253
PRPF31	280
PRPF38A	4144
PRPF38B	2907
