GeneID	Riboseq_control_1	Riboseq_control_2	Riboseq_sample_1	Riboseq_sample_2	RNAseq_control_1	RNAseq_control_2	RNAseq_control_3	RNAseq_sample_1	RNAseq_sample_2	RNAseq_sample_3
AGR2	0	0	0	0	1	0	0	1	0	0
AGR3	0	0	0	0	0	0	0	0	0	0
AGRN	194	186	213	170	2315	2406	2135	3287	3700	1320
AGRP	0	0	0	0	0	0	2	2	4	0
AGT	0	0	0	0	0	0	0	4	4	0
AGTPBP1	14	0	10	42	464	427	339	402	382	321
AGTR1	0	0	0	0	8	2	2	0	10	0
AGTR2	0	0	0	0	0	0	0	0	0	0
AGTRAP	34	0	30	10	221	201	240	352	412	167
AGXT	0	0	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	2	1	0	0	0
AHCTF1	22	38	44	12	550	484	413	618	587	315
AHCTF1P1	6	16	8	34	675	633	471	747	569	455
AHCY	56	24	155	351	1742	1993	1734	2033	2417	1175
AHCYL1	72	96	104	116	1787	1899	1600	2218	2309	1008
AHCYL2	16	16	37	62	583	521	419	607	601	238
AHDC1	40	26	8	16	257	199	225	343	348	110
AHI1	0	6	18	76	618	480	363	553	402	257
AHNAK	44	32	84	14	4973	4589	2762	3936	3869	1838
AHNAK2	12	17	14	42	344	298	191	268	289	92
AHR	42	16	62	99	340	348	268	354	360	242
AHRR	12	2	0	18	243	243	150	282	267	104
AHSA1	88	74	256	239	1308	1413	1582	2635	2938	1138
AHSA2P	14	0	0	0	1806	1801	819	1844	1710	847
AHSG	0	0	0	0	0	0	0	0	6	0
AHSP	0	0	0	0	0	0	0	0	0	0
AICDA	0	0	0	0	0	0	0	0	0	0
AIDA	0	8	8	12	427	498	417	230	225	148
AIF1	0	0	0	0	0	0	0	0	0	0
AIF1L	28	21	84	54	1597	1542	1519	1289	1396	909
AIFM1	53	20	115	260	1880	1909	2098	3140	3257	1355
AIFM2	0	4	12	1	235	276	251	332	317	96
AIFM3	0	0	0	0	7	6	4	10	7	2
AIG1	26	20	40	8	1043	1103	901	1257	1325	722
AIM2	0	0	0	0	0	0	0	0	0	0
AIMP1	0	0	6	69	799	838	642	1022	850	558
AIMP2	8	47	58	107	342	391	354	614	683	201
AIP	0	24	12	62	667	643	698	982	1214	360
AIPL1	0	0	0	0	0	2	0	0	0	0
AIRE	0	0	0	0	0	2	0	0	0	0
AIRN	0	0	0	0	0	0	0	0	2	0
AJAP1	0	0	0	0	0	0	0	0	0	0
AJM1	2	0	2	0	21	34	53	65	63	14
AJUBA	0	2	24	4	332	253	252	397	528	146
AK1	0	0	0	62	300	338	333	461	461	213
AK2	50	46	40	98	3474	3347	2638	3110	3191	1840
AK3	18	36	52	75	814	695	706	685	615	435
AK4	0	10	18	12	1212	1213	1042	723	774	416
AK5	0	0	0	14	23	7	10	22	20	1
AK6	10	0	0	0	366	394	289	232	211	206
AK7	0	0	0	0	16	11	15	4	21	5
AK8	0	0	0	0	17	9	3	9	16	4
AK9	0	0	0	0	159	126	76	139	109	92
AKAIN1	0	1	0	0	0	0	0	2	0	0
AKAP1	26	40	136	182	2562	2516	2198	3618	3736	1343
AKAP10	2	0	26	0	726	652	558	713	656	281
AKAP11	32	38	50	14	858	640	565	536	443	318
AKAP12	98	130	146	86	4106	3681	3004	4509	4240	1950
AKAP13	86	48	50	160	1455	1453	1253	1869	1751	779
AKAP14	0	0	0	0	4	0	0	4	4	2
AKAP17A	8	12	60	138	2174	2135	1300	3048	3310	701
AKAP3	0	0	0	0	47	65	31	48	57	11
AKAP4	0	0	0	0	0	0	0	0	0	0
AKAP5	0	0	4	12	222	304	319	169	189	117
AKAP6	0	0	0	0	74	37	23	47	35	32
AKAP7	0	0	2	0	61	65	76	86	92	76
AKAP8	18	32	78	30	590	623	502	939	839	313
AKAP8L	54	38	158	230	1874	1601	1158	2708	2917	719
AKAP9	22	44	26	113	2514	2299	1492	1738	1506	1025
AKIP1	10	10	0	28	188	228	171	316	357	96
AKIRIN1	46	10	28	94	1375	1233	1462	1653	1491	1026
AKIRIN2	34	44	94	134	1178	1055	1016	2826	3684	797
AKNA	16	0	0	42	57	102	57	130	145	34
AKNAD1	0	0	0	0	0	0	1	0	0	0
AKR1A1	80	10	10	96	631	700	568	822	924	362
AKR1B1	42	38	118	166	594	568	576	745	895	340
AKR1B10	0	0	0	0	2	0	2	0	0	0
AKR1B15	0	0	0	0	1	0	0	3	0	0
AKR1C1	0	0	0	12	15	16	9	17	11	0
AKR1C2	0	0	0	0	29	25	15	21	17	5
AKR1C3	0	0	0	0	13	9	8	2	3	2
AKR1C4	0	0	0	0	0	0	0	0	1	0
AKR1C6P	0	0	0	0	0	0	0	0	0	0
AKR1C8P	0	0	0	0	0	0	0	0	0	0
AKR1D1	0	0	0	0	5	0	0	0	0	0
AKR1E2	0	0	0	0	0	0	0	0	1	0
AKR7A2	34	18	38	106	394	328	325	390	403	214
AKR7A2P1	0	0	0	0	116	95	164	186	140	52
AKR7A3	0	0	4	18	9	8	7	18	12	4
AKR7L	0	0	4	16	35	47	24	43	18	17
AKT1	16	28	34	104	1427	1478	1657	2037	2183	1021
AKT1S1	42	52	76	122	1188	1093	1110	2057	2184	722
AKT2	64	63	151	170	4829	5219	5065	6588	7016	2871
AKT3	18	26	16	40	1840	1626	1474	1347	1210	1139
AKTIP	0	18	8	18	145	133	95	113	109	63
ALAD	4	0	0	26	357	300	343	288	326	172
ALAS1	14	16	60	70	597	509	464	915	897	304
ALAS2	0	0	0	0	9	3	0	6	5	1
ALB	0	0	0	0	9	11	0	3	1	6
ALCAM	41	48	78	108	1598	1608	1067	1408	1307	874
ALDH16A1	3	62	58	218	415	454	533	628	718	325
ALDH18A1	118	90	234	385	2838	2791	2587	4968	4835	2113
ALDH1A1	0	0	0	0	7	5	3	8	7	3
ALDH1A2	14	0	2	68	1366	1136	1179	1337	1350	850
ALDH1A3	0	0	0	44	116	173	107	141	106	96
ALDH1B1	38	26	58	114	435	383	614	776	635	428
ALDH1L1	0	0	0	22	52	49	41	58	28	23
ALDH1L1-AS1	0	0	0	0	0	4	0	2	1	0
ALDH1L1-AS2	0	0	0	0	7	0	2	1	1	0
ALDH1L2	10	10	0	0	122	88	39	108	82	23
ALDH2	2	20	46	74	641	610	558	605	653	223
ALDH3A1	0	0	0	0	13	11	14	15	24	0
ALDH3A2	12	24	68	56	1183	1151	1363	1238	1257	692
ALDH3B1	0	0	0	0	39	38	32	46	60	10
ALDH3B2	0	0	0	0	0	0	0	0	0	0
ALDH4A1	13	6	2	12	115	101	140	173	184	125
ALDH5A1	12	4	4	133	585	690	663	749	776	542
ALDH6A1	12	6	12	38	320	243	320	244	288	220
ALDH7A1	46	32	66	152	317	348	314	294	306	215
ALDH8A1	0	0	18	0	134	121	35	105	82	14
ALDH9A1	6	36	28	66	1217	1004	1071	704	687	425
ALDOA	167	103	309	335	793	844	818	1348	1813	537
ALDOB	0	0	0	0	2	11	8	8	4	0
ALDOC	0	0	26	0	31	39	31	48	64	15
ALG1	10	2	0	70	86	95	92	242	223	80
ALG10	6	12	0	8	218	211	193	212	194	148
ALG10B	10	14	10	2	404	475	307	394	383	334
ALG11	12	10	0	14	285	275	232	411	357	134
ALG12	0	32	44	42	227	271	225	532	618	165
ALG13	38	5	46	22	846	745	629	846	759	415
ALG14	4	0	0	28	170	209	196	146	181	71
ALG14-AS1	0	0	0	0	0	5	1	0	0	0
ALG1L	0	0	0	0	11	16	16	14	14	4
ALG1L2	0	0	0	0	9	1	0	3	2	1
ALG1L9P	0	0	2	0	12	17	6	19	13	0
ALG2	0	0	2	10	562	588	491	714	786	311
ALG3	22	10	90	38	300	365	397	648	792	270
ALG5	0	2	0	74	115	145	115	193	177	133
ALG6	0	0	10	20	278	313	299	274	247	181
ALG8	8	6	6	25	422	441	445	541	641	331
ALG9	8	6	22	20	301	308	235	230	208	125
ALK	0	0	0	0	5	0	2	0	0	0
ALKAL1	0	0	8	0	11	15	2	9	9	5
ALKAL2	0	0	0	0	13	9	3	7	3	2
ALKBH1	38	6	16	75	232	253	203	344	352	149
ALKBH2	0	0	0	18	541	352	389	933	803	372
ALKBH3	0	14	2	65	174	175	126	258	256	109
ALKBH3-AS1	0	0	0	0	7	4	1	9	5	0
ALKBH4	2	6	30	20	206	190	203	308	316	178
ALKBH5	50	68	163	266	3195	3212	3228	4623	5397	2168
ALKBH6	6	2	56	104	411	414	356	560	600	185
ALKBH7	0	20	81	34	187	230	238	210	285	83
ALKBH8	0	0	0	14	267	254	135	299	228	119
ALLC	0	0	0	0	9	3	2	3	7	0
ALMS1	30	8	2	52	581	524	396	538	471	286
ALMS1-IT1	0	0	0	0	66	56	17	50	45	16
ALMS1P1	4	0	0	0	1	0	0	0	7	3
ALOX12	0	0	0	0	78	61	64	86	126	26
ALOX12-AS1	0	0	0	0	28	26	16	42	55	10
ALOX12B	0	0	14	0	167	124	92	245	260	88
ALOX12P2	0	0	20	0	110	80	92	138	130	44
ALOX15	0	0	0	0	10	8	4	6	6	7
ALOX15B	0	0	0	0	3	1	2	3	0	1
ALOX15P1	0	0	0	0	14	7	13	9	18	1
ALOX5	2	10	0	8	49	59	32	66	71	25
ALOX5AP	0	0	0	0	0	0	0	0	0	0
ALOXE3	1	0	0	0	26	47	13	58	33	10
ALPG	0	0	0	0	7	1	2	21	5	7
ALPI	0	0	0	0	0	0	0	0	0	0
ALPK1	0	1	0	0	166	173	75	196	146	73
ALPK2	6	0	0	0	41	19	21	18	19	2
ALPK3	0	14	0	0	233	197	232	195	197	99
ALPL	6	0	0	0	16	23	29	19	36	18
ALPP	0	0	10	0	85	63	47	91	86	66
ALS2	4	16	16	18	1022	846	740	949	890	496
ALS2CL	0	0	0	6	106	73	33	93	114	25
ALX1	0	0	12	12	117	97	89	88	88	51
ALX3	0	0	0	0	142	140	139	204	207	86
ALX4	0	0	0	2	75	93	94	89	85	66
ALYREF	122	96	98	349	1578	1512	1783	2263	2642	1038
AMACR	12	14	12	10	58	34	58	81	130	29
AMBN	0	0	0	0	0	2	2	6	0	9
AMBP	0	0	0	0	0	0	0	0	0	0
AMBRA1	18	2	22	14	471	405	347	673	655	206
AMD1	24	42	26	30	2604	2564	2320	2005	1752	1269
AMDHD1	0	0	1	0	29	27	9	32	20	4
AMDHD2	0	2	0	28	108	128	111	227	249	90
AMELX	0	0	0	0	0	0	0	0	0	0
AMELY	0	0	0	0	0	0	0	0	0	0
AMER1	0	56	16	24	297	310	236	262	271	113
AMER2	0	1	1	0	20	20	8	6	5	6
AMER3	0	0	0	0	0	0	0	0	0	0
AMFR	34	64	31	190	1988	1993	1670	1827	1887	794
AMH	10	17	0	21	219	184	186	407	392	157
AMHR2	0	0	0	0	60	60	66	57	66	19
AMIGO1	1	0	12	0	181	151	154	183	199	80
AMIGO2	0	2	0	8	137	111	122	94	71	58
AMIGO3	0	0	0	0	70	100	59	87	122	59
AMMECR1	4	10	16	14	411	530	485	514	533	406
AMMECR1L	58	12	34	32	1282	1119	971	1488	1412	701
AMN	0	0	0	0	7	2	11	15	17	9
AMN1	0	0	0	0	46	39	36	52	44	26
AMOT	138	96	215	451	3760	3853	3788	3971	4317	2617
AMOTL1	22	21	44	191	1048	1094	852	1325	1559	716
AMOTL2	8	10	52	40	181	193	156	260	253	130
AMPD1	0	0	0	0	2	2	1	1	0	0
AMPD2	32	27	44	38	619	514	503	939	1030	393
AMPD3	20	2	0	0	134	117	96	139	106	39
AMPH	0	0	0	0	85	44	62	51	48	11
AMT	0	0	0	0	41	66	20	86	89	15
AMTN	0	0	0	0	0	0	0	1	0	0
AMY1A	0	0	0	0	0	0	0	0	0	0
AMY1B	0	0	0	0	0	0	0	0	0	0
AMY1C	0	0	0	0	0	0	0	0	0	0
AMY2A	0	0	0	0	4	2	2	1	2	0
AMY2B	0	0	0	0	65	57	28	29	32	30
AMZ1	0	0	0	0	16	3	4	12	10	3
AMZ2	36	18	113	64	978	1150	1027	1298	1512	602
AMZ2P1	0	0	0	0	186	203	139	168	204	100
ANAPC1	34	16	54	88	961	898	745	1205	1264	679
ANAPC10	0	0	0	0	115	118	76	87	46	52
ANAPC11	172	70	173	180	1381	1219	1756	2532	2650	971
ANAPC13	0	0	106	68	354	364	409	436	371	257
ANAPC15	2	2	0	0	98	80	91	156	183	51
ANAPC16	10	12	18	66	1444	1331	1125	1474	1442	800
ANAPC1P1	0	4	4	16	35	25	17	42	21	26
ANAPC2	36	36	44	90	579	515	750	1192	1107	408
ANAPC4	2	12	0	1	212	244	138	211	167	141
ANAPC5	64	56	132	299	1415	1289	1402	1602	1831	872
ANAPC7	24	40	38	158	1371	1282	1115	1611	1527	687
ANG	0	6	0	0	22	31	31	14	28	21
ANGEL1	20	14	103	79	716	703	556	909	922	389
ANGEL2	10	16	48	18	545	439	428	381	328	243
ANGPT1	0	0	0	0	4	8	0	15	6	0
ANGPT2	0	0	0	0	14	4	2	5	3	4
ANGPT4	0	0	0	18	3	2	0	3	2	0
ANGPTL1	0	0	0	0	0	2	1	2	0	0
ANGPTL2	0	0	0	0	13	12	62	31	30	23
ANGPTL3	0	0	0	0	6	0	0	0	0	2
ANGPTL4	0	4	0	0	10	4	3	10	12	8
ANGPTL5	0	0	0	0	0	0	0	0	0	0
ANGPTL6	0	0	0	28	8	0	1	0	5	0
ANGPTL7	0	0	0	0	2	0	0	0	0	0
ANGPTL8	0	0	0	0	2	0	0	0	8	0
ANHX	0	0	0	0	0	0	0	0	0	0
ANK1	4	20	0	0	56	60	59	59	66	28
ANK2	42	12	38	0	513	423	451	422	409	214
ANK3	48	20	2	28	1114	1029	803	638	666	437
ANKAR	0	0	0	0	32	38	18	22	30	12
ANKDD1A	0	0	2	0	49	40	54	71	49	25
ANKDD1B	0	0	0	0	11	14	1	4	3	6
ANKEF1	0	0	0	0	190	130	166	167	112	61
ANKFN1	0	0	0	0	0	0	0	0	0	0
ANKFY1	10	44	24	124	1980	1851	1482	1931	1780	775
ANKH	22	40	24	10	1292	1287	1124	1844	2082	749
ANKHD1	0	0	0	0	165	179	117	113	154	118
ANKHD1-EIF4EBP3	0	0	0	0	5	13	8	13	2	1
ANKIB1	16	28	42	2	1264	1098	964	1124	954	649
ANKK1	0	0	0	0	1	0	0	9	1	0
ANKLE1	5	0	0	0	79	62	61	106	120	36
ANKLE2	60	68	74	203	2802	2504	2129	2701	2513	1020
ANKMY1	0	0	0	16	152	170	129	193	216	41
ANKMY2	0	12	8	0	404	353	270	388	300	183
ANKRA2	0	0	0	0	585	628	387	564	576	287
ANKRD1	0	0	0	0	118	140	43	78	79	16
ANKRD10	18	22	40	12	1181	1142	707	1100	968	469
ANKRD11	57	110	98	144	4225	3777	2387	6463	6060	2242
ANKRD12	6	20	24	0	2247	2045	1176	1362	1200	755
ANKRD13A	6	2	13	0	637	575	426	440	386	177
ANKRD13B	15	30	58	120	560	645	432	1074	1393	486
ANKRD13C	36	38	51	30	857	838	641	736	663	450
ANKRD13D	0	0	25	14	197	163	136	243	223	78
ANKRD16	0	20	32	16	160	173	157	199	266	119
ANKRD17	132	82	104	232	2342	2025	1821	2414	2484	1196
ANKRD18A	14	4	6	8	262	267	176	270	331	147
ANKRD18B	2	9	6	0	728	636	320	532	493	218
ANKRD18CP	10	4	6	0	58	71	55	44	46	31
ANKRD18DP	4	0	0	0	35	35	30	23	21	13
ANKRD19P	34	26	40	86	552	585	482	875	970	317
ANKRD2	0	0	0	0	2	0	3	1	2	0
ANKRD20A1	0	0	0	0	0	0	0	0	0	0
ANKRD20A11P	0	0	0	0	0	0	0	0	0	0
ANKRD20A12P	0	0	0	0	7	4	4	4	3	2
ANKRD20A19P	0	0	0	0	0	0	4	2	0	0
ANKRD20A2	0	0	0	0	0	0	0	0	0	0
ANKRD20A3	0	0	0	0	4	0	1	0	5	1
ANKRD20A4	0	0	0	0	0	2	0	0	0	5
ANKRD20A4-ANKRD20A20P	4	0	0	0	12	19	13	10	13	6
ANKRD20A5P	0	0	0	0	208	226	150	249	229	112
ANKRD20A8P	4	0	0	0	33	20	12	14	13	6
ANKRD20A9P	0	0	0	0	4	3	3	7	1	3
ANKRD22	0	0	0	0	2	3	3	9	2	0
ANKRD23	0	8	0	0	205	135	77	235	213	70
ANKRD24	2	0	0	0	44	24	20	69	56	21
ANKRD26	0	0	2	16	695	657	431	504	468	265
ANKRD26P1	0	0	0	0	3	16	4	6	2	0
ANKRD26P3	0	0	0	0	1	0	0	2	0	0
ANKRD27	23	28	84	52	1086	754	700	1472	1501	723
ANKRD28	30	7	28	24	981	967	649	934	806	498
ANKRD29	0	12	10	1	99	112	76	159	114	85
ANKRD30A	0	0	0	0	0	0	0	0	0	0
ANKRD30B	0	0	0	0	2	0	1	0	0	0
ANKRD30BL	2	0	2	0	0	0	0	0	0	0
ANKRD30BP2	0	0	0	0	0	0	0	0	0	0
ANKRD30BP3	0	0	0	0	0	0	0	0	0	0
ANKRD31	0	0	8	0	26	16	10	38	24	10
ANKRD33	0	0	0	0	0	0	0	0	0	0
ANKRD33B	0	0	0	18	511	393	520	666	723	500
ANKRD34A	14	12	16	4	90	80	72	161	125	71
ANKRD34B	0	0	0	0	69	67	51	48	56	26
ANKRD34C	0	0	0	0	0	0	0	2	0	0
ANKRD34C-AS1	0	0	0	0	0	0	0	0	0	0
ANKRD35	0	0	0	0	1	0	2	4	2	0
ANKRD36	12	2	2	12	326	328	162	316	316	123
ANKRD36B	0	12	0	14	198	212	123	209	184	71
ANKRD36BP1	0	0	0	0	0	0	0	0	0	0
ANKRD36BP2	0	0	0	0	3	0	0	4	0	0
ANKRD36C	0	2	0	12	158	160	96	157	136	77
ANKRD37	24	8	10	0	50	53	13	54	49	6
ANKRD39	0	0	2	10	134	153	208	257	293	91
ANKRD40	10	16	40	68	1643	1328	1477	1572	1477	630
ANKRD40CL	0	0	0	0	0	0	1	5	2	0
ANKRD42	16	13	10	10	404	348	273	367	357	145
ANKRD44	0	12	8	0	126	156	116	136	94	73
ANKRD44-AS1	0	0	0	0	0	0	0	0	0	0
ANKRD44-IT1	0	0	0	0	0	2	0	0	1	0
ANKRD45	0	0	0	0	0	0	0	3	6	0
ANKRD46	3	0	26	2	626	638	633	588	582	328
ANKRD49	0	0	0	0	270	265	118	223	199	128
ANKRD50	28	4	0	62	551	568	541	491	451	319
ANKRD52	14	30	109	49	2034	2038	2297	2966	3118	1378
ANKRD53	0	0	0	0	13	6	6	7	3	5
ANKRD54	20	16	8	0	447	434	388	538	618	227
ANKRD55	0	0	0	0	0	1	0	0	0	0
ANKRD6	0	0	0	92	508	475	466	613	538	285
ANKRD60	0	0	0	0	0	0	0	0	0	0
ANKRD61	0	0	0	0	72	59	43	43	63	20
ANKRD62	0	0	0	0	0	1	0	0	0	0
ANKRD62P1-PARP4P3	0	0	0	4	3	7	1	3	1	1
ANKRD63	0	0	0	0	85	88	125	123	127	78
ANKRD65	0	0	0	0	5	6	1	13	4	0
ANKRD66	0	0	0	0	0	0	0	0	0	0
ANKRD7	0	0	0	0	30	16	11	12	9	18
ANKRD9	6	0	0	2	780	809	815	983	1167	483
ANKS1A	90	56	102	128	1127	1107	1027	1580	1756	694
ANKS1B	0	0	0	18	42	36	25	44	56	19
ANKS3	0	4	2	10	236	206	189	390	390	104
ANKS4B	0	0	0	0	0	0	0	2	0	0
ANKS6	4	4	32	24	830	935	939	1180	1128	498
ANKUB1	0	0	0	2	0	0	0	0	0	0
ANKZF1	44	34	48	78	1315	1103	651	1184	1223	322
ANLN	22	110	22	79	1849	1762	1570	1479	1367	1012
ANO1	0	0	0	0	2	7	5	1	1	2
ANO10	14	4	6	10	228	206	211	239	244	149
ANO2	0	0	0	0	12	14	19	13	10	4
ANO3	0	0	0	0	0	2	0	0	0	0
ANO3-AS1	0	0	0	0	0	0	0	0	0	0
ANO4	0	0	0	0	7	13	29	24	24	9
ANO5	6	10	16	0	445	510	325	442	484	253
ANO6	52	34	38	68	1387	1343	1051	1137	1119	701
ANO7	18	0	0	0	96	81	74	141	148	61
ANO8	18	8	24	84	402	379	335	564	656	235
ANO9	0	0	0	0	2	7	0	9	12	2
ANOS1	16	16	75	90	658	641	451	731	695	569
ANP32A	172	104	336	660	4374	4328	4815	5511	5928	2623
ANP32A-IT1	0	0	0	0	59	41	18	65	40	8
ANP32AP1	2	2	30	84	3649	3224	3822	5158	5039	2427
ANP32B	191	132	382	348	3666	3625	3052	4514	5208	1474
ANP32C	19	24	86	168	1835	1696	1996	2878	3213	1088
ANP32D	0	4	42	42	233	205	326	295	267	218
ANP32E	78	58	139	174	5500	5139	4899	4579	4629	2508
ANPEP	0	0	10	0	10	11	8	22	22	10
ANTKMT	46	58	2	38	191	188	192	230	273	127
ANTXR1	20	6	26	38	749	857	874	841	873	428
ANTXR2	6	6	8	46	272	309	331	329	319	180
ANTXRL	0	0	0	0	0	0	0	0	0	0
ANTXRLP1	0	0	0	0	0	0	0	0	0	0
ANXA1	0	10	16	54	221	222	237	275	218	270
ANXA10	0	0	0	0	0	0	0	0	0	0
ANXA11	70	86	166	202	678	781	810	906	870	399
ANXA13	0	0	0	0	0	0	0	0	0	0
ANXA2	36	18	48	103	268	353	262	459	535	154
ANXA2P1	4	2	4	16	62	48	71	57	73	103
ANXA2P2	38	20	40	55	1792	1771	1728	2106	2257	1100
ANXA2P3	0	0	2	0	44	54	44	72	47	60
ANXA2R	0	10	0	0	145	93	92	112	186	48
ANXA3	4	6	0	16	171	223	152	184	159	96
ANXA4	16	10	16	94	208	162	213	323	245	136
ANXA5	59	43	80	112	1357	1204	1249	1155	1123	651
ANXA6	30	11	136	200	301	299	381	497	534	240
ANXA7	0	0	30	44	413	424	495	695	681	390
ANXA8	0	0	0	0	0	0	0	0	0	0
ANXA8L1	0	0	0	0	2	0	1	2	0	0
ANXA9	0	0	0	18	327	240	211	333	287	83
AOAH	0	0	0	0	2	0	0	1	1	2
AOAH-IT1	0	0	0	0	0	0	0	0	0	0
AOC1	0	0	0	2	0	0	0	1	0	0
AOC2	14	12	0	0	463	500	201	631	595	166
AOC3	8	0	2	0	282	287	138	486	446	141
AOC4P	0	1	0	0	6	4	2	18	12	4
AOPEP	0	8	0	0	129	128	93	139	137	42
AOX1	0	0	0	22	23	12	15	14	27	10
AOX3P-AOX2P	0	0	0	0	2	0	0	3	0	0
AP1AR	32	16	44	44	375	396	324	351	294	207
AP1B1	96	108	154	140	993	970	1225	1442	1550	515
AP1B1P1	0	0	0	0	0	0	2	2	0	0
AP1G1	44	24	62	60	2044	2075	1750	1940	1738	1048
AP1G2	0	8	0	0	580	574	282	811	794	238
AP1M1	45	12	49	152	620	532	632	821	935	370
AP1M2	0	0	0	0	11	5	0	3	14	1
AP1S1	2	2	24	13	559	684	645	872	865	406
AP1S2	0	4	22	2	1041	1189	891	564	559	656
AP1S3	0	0	0	0	358	378	440	362	290	247
AP2A1	73	130	66	222	464	535	490	806	899	332
AP2A2	56	58	60	24	444	403	420	590	593	239
AP2B1	88	90	179	238	3306	3311	2977	3214	3281	1784
AP2M1	76	98	126	140	2119	1952	2170	3223	3134	1204
AP2S1	0	8	14	122	1018	975	1106	1725	1731	620
AP3B1	14	63	26	95	747	768	669	717	637	403
AP3B2	0	0	0	0	75	99	55	89	91	22
AP3D1	138	122	196	511	1951	1798	1732	3482	3715	1285
AP3M1	12	4	14	68	1064	1122	1003	1159	1071	679
AP3M2	4	0	8	18	458	375	293	449	356	276
AP3S1	98	62	108	54	948	897	784	761	707	515
AP3S2	54	26	50	70	94	71	71	79	127	28
AP4B1	4	8	18	2	206	187	167	266	253	111
AP4B1-AS1	0	0	0	0	34	34	8	21	13	5
AP4E1	29	2	2	24	388	401	344	386	363	214
AP4M1	0	0	8	8	119	152	103	165	211	60
AP4S1	0	0	0	0	73	89	104	60	78	36
AP5B1	0	2	44	20	636	590	563	698	747	326
AP5M1	26	29	26	24	543	526	545	535	471	374
AP5S1	0	0	4	18	113	90	118	128	165	57
AP5Z1	4	0	2	0	230	227	234	408	365	131
APAF1	10	16	6	26	656	611	660	550	444	410
APBA1	0	3	0	0	39	42	24	33	24	14
APBA2	0	24	32	14	303	283	276	424	495	184
APBA3	0	8	18	6	205	177	125	322	351	90
APBB1	0	2	44	110	544	593	522	871	826	235
APBB1IP	0	0	0	0	0	5	4	2	2	0
APBB2	6	36	20	6	237	217	240	241	242	145
APBB3	0	0	0	0	176	180	147	310	239	76
APC	28	6	32	4	1270	1335	871	1044	970	519
APC2	5	5	0	0	109	141	96	179	183	48
APCDD1	16	0	0	7	84	111	143	108	118	78
APCDD1L	0	0	0	0	2	0	0	6	0	0
APCDD1L-DT	0	0	0	0	0	1	0	0	0	0
APCS	0	0	0	0	0	0	0	0	0	0
APEH	2	30	84	180	428	413	511	813	936	347
APELA	0	0	0	0	0	0	1	0	0	0
APEX1	68	56	138	264	2848	2832	3179	4131	4402	1448
APEX2	0	4	6	19	127	163	164	172	191	116
APH1A	50	32	106	100	1764	1648	1866	2082	2398	1164
APH1B	0	0	18	24	165	227	176	161	163	101
API5	34	28	42	118	1238	1033	1265	1368	1215	718
APIP	0	0	0	2	121	120	121	78	69	74
APLF	0	4	0	0	48	40	28	39	30	16
APLN	0	0	0	34	252	250	178	141	197	58
APLNR	0	0	0	0	2	0	6	0	0	0
APLP1	12	4	1	21	181	156	166	185	185	33
APLP2	194	99	190	390	4256	4165	3815	4908	4778	2090
APMAP	8	4	26	36	1056	1162	1168	1780	1951	799
APOA1	0	0	0	0	4	4	6	5	7	0
APOA1-AS	0	0	0	0	2	13	1	1	2	2
APOA2	0	0	0	0	2	0	0	0	0	2
APOA4	0	0	0	0	0	0	0	0	0	0
APOA5	0	0	0	0	0	0	0	0	0	0
APOB	0	0	0	0	0	0	0	0	0	0
APOBEC1	0	0	0	0	0	0	0	0	0	0
APOBEC2	0	0	0	0	9	8	2	4	12	3
APOBEC3A	0	0	0	0	2	0	2	0	0	0
APOBEC3A_B	0	0	0	0	18	13	11	4	2	2
APOBEC3B	0	14	6	0	103	83	134	62	83	25
APOBEC3B-AS1	0	0	0	0	2	1	2	2	0	0
APOBEC3C	12	16	6	2	843	881	925	1047	1129	463
APOBEC3D	0	0	0	0	81	93	63	85	71	27
APOBEC3F	0	18	28	4	212	238	222	254	309	113
APOBEC3G	2	0	2	4	27	39	33	14	25	8
APOBEC3H	0	4	0	0	12	9	3	6	9	0
APOBEC4	0	0	0	0	0	0	0	2	0	0
APOBR	0	0	0	0	15	2	2	31	13	0
APOC1	4	14	6	44	143	168	150	185	145	81
APOC1P1	2	8	12	22	0	2	2	4	4	2
APOC2	0	0	0	0	0	0	0	0	0	0
APOC3	0	0	0	0	0	0	0	0	0	0
APOC4	0	0	0	0	0	0	0	0	0	0
APOC4-APOC2	0	0	0	0	0	0	0	0	0	2
APOD	0	0	0	0	0	6	4	4	0	0
APOE	0	22	54	10	456	422	295	749	896	202
APOF	0	0	0	0	2	8	1	5	0	2
APOH	0	0	0	1	0	0	0	0	0	0
APOL1	0	0	0	0	0	8	0	2	0	0
APOL2	2	0	0	8	550	539	503	624	739	199
APOL3	0	0	0	0	2	0	1	6	2	0
APOL4	0	0	0	0	2	1	1	4	4	0
APOL5	0	0	0	0	0	0	0	1	0	0
APOL6	0	0	0	0	3	4	6	2	10	0
APOLD1	0	12	0	0	334	295	158	189	213	118
APOM	0	0	0	0	30	14	26	17	29	13
APOO	20	16	31	6	164	175	161	167	221	118
APOOL	27	42	18	6	970	795	582	617	725	387
APOOP5	0	0	0	0	58	46	56	58	68	65
APP	384	410	949	1157	12802	14042	10331	15918	16442	7048
APPBP2	12	44	50	78	1297	1192	1186	1117	1013	582
APPL1	2	0	41	24	653	622	774	376	305	326
APPL2	0	4	12	4	362	329	351	331	255	183
APRT	72	89	164	501	827	972	1245	1700	2056	947
