,Riboseq_control_1,Riboseq_control_2,RNAseq_control_1,RNAseq_control_2,RNAseq_control_3,Riboseq_sample_1,Riboseq_sample_2,RNAseq_sample_1,RNAseq_sample_2,RNAseq_sample_3
CAVIN1,8.22561614800318,9.99155401449712,110.806681826572,138.902708969145,118.342960544193,26.8533918415953,20.3792130924878,103.079841695336,105.948181859497,107.435716143507
CAVIN4,0,0,8.0350149114572,7.77496325769166,5.12378739786308,0,0,10.9122142127171,10.5018811843185,13.0097937517528
CBARP,1.31609858368051,0,12.3203561975677,11.3634078381647,4.79322046896869,0,0,8.65762449934581,9.29370016311373,7.13440302515475
CBFA2T2,3.29024645920127,3.74683275543642,34.9714458527232,36.5572791635694,28.594039349365,2.06564552627656,3.30473725824126,39.049493835591,34.6655016084142,34.413002827217
CBFB,24.3478237980894,12.8016785810744,67.4176013047028,64.2182061380494,74.0469920723439,13.4266959207976,23.683950350729,141.498050411183,121.096913125372,179.724005618972
CBL,3.94829575104153,4.99577700724856,75.45261621616,67.8066507185225,73.5511416790023,33.050328420425,35.2505307545734,74.0407261871136,79.4611363946224,62.2161910870113
CBLB,0,3.12236062953035,6.73410773531651,7.17688916094615,10.5781417246206,3.44274254379427,4.95710588736189,13.0766203375536,14.7769832593508,13.5343822094847
CBLL1,0.658049291840255,1.87341637771821,49.8936164025723,45.9769461873113,62.4771495610402,12.3938731576594,12.6681594899248,69.2609959947665,75.6507193277458,69.9801002614444
CBR1,0,12.4894425181214,53.2606702702306,48.6682796226661,61.8160157032514,10.3282276313828,13.218949032965,68.3591601094179,57.4350670080429,75.2259848387641
CBR3,2.63219716736102,1.87341637771821,8.49415862068332,9.71870407211458,7.43775590012383,5.50838807007083,9.91421177472377,11.9042336866005,9.85132217290056,15.213065274227
CBR3-AS1,1.31609858368051,0,3.13748201304519,4.56031498768453,4.2973700756271,6.88548508758853,0,6.31285119743965,7.43496013049099,3.1475307463918
CBR4,3.94829575104153,0.62447212590607,24.1050447343716,25.3433898495911,41.8167165051406,0,0,41.5746343145669,36.9889266491926,35.8818505088665
CBS,0,0,4.05576943149744,3.13988900791394,1.15698425113037,0,0,5.50119890062598,3.62454306361436,3.2524484379382
CBWD1,5.92244362656229,4.37130488134249,63.3618318732053,63.6948913033971,55.5352440542579,8.95113061386509,7.71105360256293,67.3671406355346,54.832830962371,85.4030009187642
CBWD2,12.5029365449648,7.49366551087284,51.194523578713,50.3877426508094,41.8167165051406,9.29540486824452,13.218949032965,59.3408012559327,47.9554928416669,62.5309441616505
CBWD3,0.658049291840255,0,4.89753289841201,3.88748162884583,7.10718897122944,2.75419403503541,0,6.49321837450936,8.64314115169577,5.45571996041246
CBWD5,3.94829575104153,5.62024913315463,35.3540656104117,37.3048717845013,32.5608424960977,2.06564552627656,8.26184314560314,38.2378415387773,34.3866906035208,39.6588874045367
CBWD6,0,0,3.90272152842207,3.28940753210032,6.11548818454626,0,0,4.77973019234716,4.83272408481914,4.40654304494852
CBX1,31.2573413624121,15.9240392106048,244.034881453686,255.377639310334,248.916897457478,45.4442015780843,25.8871085228899,338.098273417161,341.357606991167,339.093979077943
CBX2,9.87073937760382,9.99155401449712,115.474642870371,122.081874998178,101.153480241684,19.2793582452479,9.36342223168356,100.193966862221,109.944472929635,102.504584640826
CBX3,36.8507603430543,19.9831080289942,132.003816402511,124.623689909346,230.405149439392,42.0014590342901,46.8171111584178,253.596250960004,264.405769640586,285.900709463922
CBX4,4.60634504288178,18.109691651276,67.4941252562405,68.7785211257339,42.8084172918238,17.9022612277302,26.9886876089703,46.7150988610534,54.1822719509531,47.0031258127842
CBX5,23.6897745062492,12.4894425181214,331.654805964338,317.87638242024,314.864999771909,17.9022612277302,13.218949032965,652.297895872586,648.235586377183,399.001980950934
CBX6,11.1868379612843,14.9873310217457,287.041342217866,278.403492035036,321.145771420902,37.1816194729781,44.8893477577771,198.043160422535,220.911252877213,235.435299830107
CBX7,0,0,12.5499280521808,12.260518983283,9.91700786683177,0,0,17.4054325872265,16.0781012821868,20.2491144684539
CBX8,3.94829575104153,0,38.4915476234569,33.5669086798419,32.8914094249921,4.13129105255312,15.9728967481661,28.7685647426178,25.743549451825,37.0359451158769
CBY1,0,1.24894425181214,49.5109966448839,46.64977954615,45.2876692585318,2.75419403503541,6.0586849734423,40.4022476636138,32.9926355790537,36.3015212750521
CC2D1A,38.1668589267348,11.2404982663093,95.042747809808,109.073763393963,50.0808897275005,13.7709701751771,15.9728967481661,79.1811907336002,79.2752623913601,75.1210671472177
CC2D1B,3.29024645920127,0.62447212590607,45.3787032618487,42.9865757035837,33.3872598183336,6.19693657882968,3.30473725824126,52.6672157043537,44.9815087894705,41.7572412354646
CC2D2A,5.92244362656229,0,6.65758378377882,6.20501875373469,7.10718897122944,0,0,7.57542143692758,5.20447209134369,6.50489687587639
CCAR1,7.89659150208306,31.2236062953035,231.944097110731,195.04691480113,247.5946297419,11.7053246489005,12.1173699468846,320.24192288726,272.770099787388,249.704105880416
CCAR2,19.7414787552076,14.3628588958396,157.715864119174,156.321617036858,121.648629833136,26.8533918415953,43.5123739001766,122.198762464725,128.438936254232,131.986455965363
CCBE1,4.60634504288178,4.37130488134249,19.2840357874973,16.7460747088743,29.7510236004953,0,0,24.3495689044101,25.8364864534562,22.137632916289
CCDC102A,0,0,9.8715897483617,10.3915374309533,7.76832282901822,4.13129105255312,2.20315817216084,5.77174966623054,6.41265311254847,9.12783916453623
CCDC103,1.97414787552076,0,5.20362870456276,5.08362982233686,1.65283464447196,0,0,7.39505425985788,3.9962910701389,6.39997918433
CCDC106,3.29024645920127,8.11813763677891,29.6912931966228,30.053223361462,24.7925196670794,19.9679067540067,21.7561869500883,28.047096034339,21.2825733735304,26.0195875035056
CCDC110,0,0,3.82619757688438,3.13988900791394,5.45435432675748,0,0,6.4030347859745,4.36803907666345,2.30818921402065
CCDC112,14.4770844204856,0,28.3138620689444,24.8200750149388,38.5110472161967,2.75419403503541,2.75394771520105,41.6648179031017,38.7547296801843,28.8523651752582
CCDC113,0,1.24894425181214,21.3501824790148,18.1665006886449,12.7268267624341,3.44274254379427,2.20315817216084,15.1508428738552,15.5204792723999,9.5475099307218
