,logFC.Riboseq_sample-Riboseq_control,AveExpr.Riboseq_sample-Riboseq_control,t.Riboseq_sample-Riboseq_control,P.Value.Riboseq_sample-Riboseq_control,adj.P.Val.Riboseq_sample-Riboseq_control,B.Riboseq_sample-Riboseq_control,Symbol.Riboseq_sample-Riboseq_control
MPPED2,-1.77002278095801,2.10132514109373,-2.24195645527565,0.0564511575285688,0.276192735243436,-5.08630176173426,MPPED2
MPRIP,-0.333798527729148,7.98950945050983,-0.678114408315428,0.517514808969614,0.711644529970132,-6.18195256494443,MPRIP
MPST,0.0308599826325491,5.06689011019806,0.0395687924608946,0.969441535218457,0.987516257738437,-6.44546897717025,MPST
MPV17,-1.65161349641471,3.76384279219263,-2.42300450766409,0.0427391931231181,0.258648400536142,-4.87844974876745,MPV17
MPV17L,0.408274740552234,1.12952396385285,1.15202599191732,0.283753324298153,0.603691366354373,-6.65125430215737,MPV17L
MPV17L2,0.875265462110696,3.81400949701447,1.01043481275083,0.342920566108493,0.613652119418863,-5.88381731505851,MPV17L2
MPZ,-0.11727901967834,1.67158848710143,-1.11721919918067,0.297479185257276,0.606973856834577,-6.79115797993514,MPZ
MPZL1,1.67493120503234,6.78458632543111,3.47937667995246,0.00881175682709122,0.108465022315954,-2.46088886355485,MPZL1
MPZL2,0.487479093338522,4.08648248384214,1.26293581029701,0.243440160709083,0.563482721153485,-5.57855529285566,MPZL2
MPZL3,-0.11727901967834,2.29236157636145,-0.896156971832281,0.397266328820168,0.638952541611336,-7.01224831394335,MPZL3
MR1,1.80064718286458,3.76809299500626,6.8647204833919,0.000152850904411624,0.00434886448942342,1.33536667124411,MR1
MRAP2,-3.08117993036881,2.17602589641507,-9.37920795246841,1.73868555637531e-05,0.000918701067791717,3.60599128873059,MRAP2
MRAS,-0.11727901967834,1.91143828137729,-1.02546229906884,0.336217126467864,0.610515111945989,-6.8874294637621,MRAS
MRC2,-0.746461844830452,5.56925379953344,-1.02456313920031,0.33661535181474,0.610623296017055,-5.65968578590466,MRC2
MRE11,0.0736824692493521,5.42811398024759,0.121162458422734,0.906658130525617,0.95454119742665,-6.57311812711067,MRE11
MREG,1.05550334901577,4.16163284616125,1.11618090406529,0.297896713901822,0.606973856834577,-6.22465989925055,MREG
MRFAP1,1.25357677220149,8.6295628900527,2.49611564558272,0.0382046524225627,0.245261286691351,-3.87527503498701,MRFAP1
MRFAP1L1,2.12815872677277,6.47616852659202,4.52218623478231,0.00213100869168733,0.0360372806302342,-1.08128263087674,MRFAP1L1
MRGBP,0.711924833108537,5.23694618765142,0.943356464737113,0.374095114976755,0.626595238607115,-5.85852328440089,MRGBP
MRI1,-0.846971048783267,5.75231975140593,-1.12405122253391,0.294743557578737,0.606898141836707,-5.67620264828052,MRI1
MRM1,0.51030507164015,4.48124014834112,0.660721798126048,0.528020452765541,0.718666538279877,-6.34560283254559,MRM1
MRM2,0.884764278190192,6.20933003586031,1.72474294980243,0.124247080651574,0.405856915398314,-4.9246413403332,MRM2
MRM3,1.59197759818872,6.14969111317988,2.37960876869586,0.0456848822584133,0.264448004244628,-4.07258390824218,MRM3
MRNIP,-0.11727901967834,2.12735425912374,-1.05010972949919,0.3254428759322,0.607912164071706,-6.86217226705714,MRNIP
MROH1,-1.50433156815064,3.19651419915609,-2.10334398457458,0.0698489931323166,0.297618357044911,-5.37661980226439,MROH1
MROH6,-0.997102877763894,2.30140460564422,-2.23725159956944,0.0568609844274875,0.276192735243436,-5.27282447922539,MROH6
MRPL1,0.327650329511027,4.10054199835216,0.492616662158869,0.635993924132077,0.789179557471416,-6.51794230840166,MRPL1
MRPL10,0.489755033612066,6.06338714025925,1.11835747095966,0.297021993902853,0.606973856834577,-5.61303896032419,MRPL10
MRPL11,0.387238649004041,5.42517959749419,0.54198129509496,0.603126555941724,0.769113282079001,-6.17830371289961,MRPL11
MRPL12,2.81210165582912,7.10481170347123,5.24267948974783,0.000877083046812993,0.0175234389893039,-0.230855118149959,MRPL12
MRPL13,2.01433555703519,3.54727000965004,1.19534706162404,0.267395613521787,0.592335901261034,-5.78391406038604,MRPL13
MRPL14,0.372741333952664,6.28564831868407,0.55847464808916,0.592352720397511,0.762357855416098,-6.09237334132363,MRPL14
MRPL15,2.60279654933941,4.89747368106776,1.65880680353927,0.137130778323675,0.427142902345092,-5.18792536678727,MRPL15
MRPL16,0.32592593683371,5.40645619922844,0.362129553031001,0.726972435006992,0.849390683215281,-6.21063401025896,MRPL16
MRPL17,1.27624302726765,5.48064940886735,1.85573667060159,0.101952232095894,0.362479509761785,-4.91662371519381,MRPL17
MRPL18,-0.568614268203304,6.997842839029,-0.862548827513676,0.414389741291891,0.648065321035401,-5.84428524404848,MRPL18
MRPL19,2.67491776849371,5.97443851571811,1.54874900583012,0.161415744298503,0.462906980418668,-5.33190287972887,MRPL19
MRPL2,1.36200100788476,6.23868700979258,1.78690506438421,0.113146796272574,0.385484774735918,-4.86174740780407,MRPL2
MRPL20,0.244705895934183,7.12784937329775,0.369826169219765,0.721456320844987,0.846166958955114,-6.25772675730489,MRPL20
MRPL20-AS1,-1.23520374483773,5.70965530288733,-1.77100844303974,0.115892967962765,0.390505971236367,-4.87103149295419,MRPL20-AS1
MRPL21,-0.371425906767382,4.68765235629195,-0.619737082050432,0.553287243679348,0.737562932268237,-6.2054326195309,MRPL21
MRPL22,1.32412915949372,5.18100940419562,3.21467098305512,0.012945888923892,0.142661915757939,-2.81404044548132,MRPL22
MRPL23,-0.168663628409329,5.76437893211963,-0.264465015012829,0.798348452385294,0.890311281457894,-6.19195364664598,MRPL23
MRPL24,0.817262363921857,6.49567837071751,1.39007514606728,0.203293250846642,0.518843797498729,-5.35184944516892,MRPL24
MRPL27,1.879721611049,4.74284310315318,1.08670551895463,0.309946840075699,0.607912164071706,-5.88853563565919,MRPL27
MRPL28,2.03180466289693,6.63060505690277,2.3834834593755,0.0454137303235144,0.263903190067393,-4.09314914981134,MRPL28
MRPL3,-0.746224888709654,6.757203749154,-1.398229838786,0.20092674973406,0.51508234670585,-5.32001763950574,MRPL3
MRPL30,-0.776951980194012,5.95523634255801,-1.60621802778398,0.14828248129599,0.444589489905886,-5.05896113988197,MRPL30
MRPL32,0.474769014235323,6.12592350986943,1.23652611747091,0.252577156874446,0.574219935053409,-5.53687318185608,MRPL32
MRPL33,0.863060789712117,5.68872568335307,1.2051542478617,0.263802517420375,0.587693277856339,-5.58653399666081,MRPL33
MRPL34,1.02493139611953,6.07388555569827,1.77038223547797,0.116002424388527,0.390783505792738,-4.8688264698361,MRPL34
MRPL35,2.85511068432517,5.09738754085502,1.74963381171125,0.119684679208822,0.398567534236885,-5.07947571318736,MRPL35
MRPL36,2.89772785388031,5.01619022704977,8.55359129275625,3.34668052577181e-05,0.00142406686089258,2.95738922351978,MRPL36
MRPL37,-0.0646897434306943,7.47853868081766,-0.121918881083428,0.906078633463995,0.954376362739549,-6.38457936934694,MRPL37
MRPL38,1.42344411169494,6.09462787548864,2.59215920535888,0.0329821349760596,0.231516932861148,-3.72151995387722,MRPL38
MRPL39,0.22656218169785,5.18716472192972,0.460008712432097,0.658194688335304,0.805434202514146,-6.11582740840028,MRPL39
MRPL4,1.46158468221279,6.51339366962132,3.3271101715514,0.0109821933939668,0.126262183645805,-2.66405612195113,MRPL4
MRPL40,-1.2524657893314,5.16592164303865,-2.27755196061973,0.0534445981847004,0.272710270758426,-4.18701015803555,MRPL40
MRPL41,0.949863882687911,6.53797987062605,0.95164220641315,0.370133028959237,0.625488395353444,-5.828181956054,MRPL41
MRPL42,0.203323960976916,6.40114882587416,0.310646303310281,0.764295109035194,0.872296617440674,-6.42193302389557,MRPL42
MRPL43,1.04439002323989,5.87091564194567,1.13073617237404,0.292086485077462,0.606342982823083,-5.69891965567406,MRPL43
MRPL44,0.884549861890491,4.97731010831272,1.28496581223099,0.236033471775707,0.556064483156063,-5.66153340681752,MRPL44
MRPL45,1.34099367578607,5.88901540310473,1.91612425604051,0.0930090991586983,0.34249698134796,-4.71551898193975,MRPL45
MRPL45P2,-0.11727901967834,1.84038978977412,-1.04108589152951,0.329355822406461,0.607912164071706,-6.8714717946052,MRPL45P2
MRPL46,1.35921941402512,5.281825200753,0.76166826506097,0.468896895823442,0.681463338052512,-6.14699445589258,MRPL46
MRPL47,0.946221429928308,3.9645814429815,0.736567019176066,0.483176710896377,0.690071832941682,-6.43489384228873,MRPL47
MRPL48,-1.05373039136912,4.50591220510301,-1.84575145240927,0.103508147425991,0.365867440975231,-4.81659656721978,MRPL48
MRPL49,1.98444779654848,4.79082167416382,1.1584275446119,0.281285820431089,0.603017233543783,-5.78630239088374,MRPL49
MRPL50,0.272188165759544,4.28833964011959,0.228616577584644,0.825109439039541,0.908679599365229,-6.88685191755962,MRPL50
MRPL51,0.159870809973733,7.52179593008309,0.270817285342064,0.7936349321027,0.886974811775118,-6.17950770127665,MRPL51
MRPL52,-0.328906788828031,5.34544686814061,-0.571368938560103,0.584004449034411,0.757376423857111,-6.04058699329144,MRPL52
MRPL53,1.04619710739698,5.65407430619199,1.40682392995181,0.198458915777335,0.512069705197686,-5.49165476260537,MRPL53
MRPL54,1.92340347605395,5.28432571046992,3.29415079897221,0.011522855725882,0.130571244183698,-2.74791326344203,MRPL54
MRPL55,0.0241738716563127,5.86182519924665,0.0357844593926385,0.972362643283217,0.988884033372843,-6.22630255664731,MRPL55
MRPL57,1.11984706249849,4.96202488504332,1.33803109948908,0.218977144424888,0.538025090841255,-5.52057066005074,MRPL57
MRPL58,2.07460952997589,4.52191850809573,1.49765678327822,0.173968772543681,0.479611767285549,-5.46445994121509,MRPL58
MRPL9,1.05524456002184,5.20925106903469,2.72757060631821,0.0268332107443273,0.211976486849355,-3.54060672271666,MRPL9
MRPS10,0.852789350936233,4.64621888627394,0.49505778013388,0.63434727554906,0.788356978529783,-6.44541626104034,MRPS10
MRPS11,1.54531532864978,5.38592551720492,2.86555747239329,0.0217760113739101,0.198046570623224,-3.3510456836475,MRPS11
MRPS12,0.377183611724256,6.60467118227611,0.593517313833689,0.569820139927941,0.748193657241994,-6.17615250686411,MRPS12
MRPS14,0.304394468652165,4.43591141897744,0.222732265188311,0.829526673224217,0.910959778380134,-6.872434988551,MRPS14
MRPS15,1.05222636919933,6.44219448925581,1.93208063366286,0.0907750038919602,0.337481812149878,-4.64412022751834,MRPS15
MRPS16,0.449037512970386,7.08675254787738,0.826470475849871,0.433349361078788,0.659601682830529,-5.89627377677992,MRPS16
MRPS17,0.228206626461246,4.60722742390604,0.187199991233774,0.856332459518937,0.926745872050467,-6.91594548453374,MRPS17
MRPS18A,-0.619489026640423,5.096268051672,-0.705788757675225,0.501069806537187,0.701468551950595,-6.02323287809414,MRPS18A
MRPS18B,1.92235996537997,5.83816314506324,5.08454247672211,0.00105902355320823,0.0205052547047365,-0.377802451407391,MRPS18B
MRPS18C,1.12476091512298,4.78162907185557,2.00343332538635,0.081403835796923,0.315573859545986,-4.68903776815391,MRPS18C
MRPS2,0.541762083008734,6.46970723289647,1.1078637321028,0.301258301626717,0.60717441561597,-5.71137532608944,MRPS2
MRPS21,-1.07837870113035,7.26039053253136,-2.2037857700122,0.05986287976599,0.278971016432061,-4.24411963683265,MRPS21
MRPS22,0.731926871340884,4.95835582848347,0.80126597559849,0.446948324894963,0.667484168817666,-6.0289526160277,MRPS22
MRPS23,0.808157193230497,6.98980725840888,1.69739765241968,0.129446880266818,0.414856975749579,-4.97428734549525,MRPS23
MRPS24,-0.69812542673058,3.90276491385996,-1.56904563298068,0.156660933779857,0.45677758745567,-5.06659198101818,MRPS24
MRPS25,0.635711237088661,7.15935635946681,1.04876132362749,0.326025255545054,0.607912164071706,-5.71607294026338,MRPS25
MRPS26,2.30917334458611,6.48256144536511,4.64236237616604,0.00182814759520811,0.0317340903259651,-0.940596246983573,MRPS26
MRPS27,0.676509176581985,6.06295608142013,1.29684142741525,0.23212083824931,0.552896811715042,-5.45978808788173,MRPS27
MRPS28,-0.725464638664691,4.97775404445675,-1.4629514178632,0.18298887810967,0.493117989374299,-5.40595253998877,MRPS28
MRPS30,0.634388743314985,6.24891183324562,1.04408394569739,0.328051743540113,0.607912164071706,-5.70128970168033,MRPS30
MRPS30-DT,-0.11727901967834,1.6191372031797,-0.900651316949862,0.395015840060582,0.637840008442589,-7.00813454769559,MRPS30-DT
MRPS31,-2.11272421095145,4.50381282290705,-1.65265777126553,0.138393515610929,0.429594334329454,-5.17814486590234,MRPS31
MRPS31P5,1.90891491554853,2.58205842529985,2.83972669780732,0.0226413543838694,0.200738498455634,-3.98478100030824,MRPS31P5
MRPS33,-2.00277091357776,5.18663417968611,-3.14908716007182,0.0142597607176989,0.152341428995502,-3.35579887693085,MRPS33
MRPS34,0.96481260143914,8.21975729046172,2.89931123656297,0.0206968016171618,0.194942555882018,-3.4822193301919,MRPS34
MRPS35,-0.462668301031242,5.86188827029636,-0.774634536089603,0.461631607314187,0.677617971850548,-5.92791409697652,MRPS35
MRPS36,2.0942091659144,3.68473924069801,2.06178614909701,0.0744458199709029,0.302103071655327,-4.75690386755508,MRPS36
MRPS5,0.101117261520015,5.76304193566256,0.109236025948899,0.915802673460481,0.95936481951107,-6.30876812745714,MRPS5
MRPS6,1.67215760568126,4.72648816226572,1.07772308978156,0.313695194717355,0.607912164071706,-5.94119730945296,MRPS6
MRPS7,-0.0986385964820622,6.54301291997393,-0.236817264210408,0.818964496698318,0.904352971359813,-6.2033946783537,MRPS7
MRPS9,-0.38308694482901,5.3713472616963,-0.66835481502571,0.523393812546939,0.715161101258843,-6.01849255670261,MRPS9
MRRF,1.76004165543607,4.7120245210483,1.36951739586397,0.209367604316912,0.525326110955752,-5.75301806401002,MRRF
MRS2,-0.21209549098468,5.98210100630288,-0.277006577320932,0.789051062405834,0.883779362928343,-6.16028934057837,MRS2
MRS2P2,-0.11727901967834,1.51088440929931,-0.879572007098277,0.405651467278592,0.64245120318171,-7.02728401912248,MRS2P2
MRTFA,0.609970407802837,5.51133113713131,0.989113293508497,0.352607292515203,0.616929601536372,-5.77339886313503,MRTFA
MRTFB,-1.43029965951632,5.22152660776949,-2.98679343774202,0.0181514858498338,0.179462085938212,-3.17686793234384,MRTFB
MRTO4,1.62797134966651,6.42690614741761,2.53583395647615,0.035949496148318,0.238314100156015,-3.84421478198555,MRTO4
MSANTD2,-0.997102877763894,3.29691605583084,-2.08173338708232,0.0722034872992923,0.298852863673657,-5.50794559153418,MSANTD2
MSANTD3,-1.05800850310516,3.5633263020631,-0.885165962395122,0.402809094679312,0.64102652728289,-6.59935555266012,MSANTD3
MSANTD4,-0.161004744094191,5.18440017210785,-0.309582862624339,0.765073460732439,0.872844651150309,-6.42869563118948,MSANTD4
MSC-AS1,-0.11727901967834,1.2290045935648,-0.735292677306254,0.483909198083025,0.690262484076162,-7.14811519862717,MSC-AS1
MSH2,0.220817630046509,6.73604448648292,0.438212654812939,0.673241278788316,0.815145937706769,-6.15493576260526,MSH2
MSH3,-0.54888609603455,4.72747377553242,-0.576390450776251,0.580771239426809,0.755190308767082,-6.24828422133121,MSH3
MSH5,-0.11727901967834,1.33848003615147,-1.09942804037422,0.304698766645061,0.607912164071706,-6.81029778092262,MSH5
MSH6,-1.28306903098347,8.11529811868532,-3.93472222965106,0.00464931671341982,0.0664681799713389,-1.93595527992883,MSH6
MSI1,1.51259758129682,4.50345804468479,1.52932521588584,0.166088295071491,0.470652754146492,-5.62447130611784,MSI1
MSI2,-0.0575989889183166,6.83835800303613,-0.0934089668741041,0.927958524378685,0.964968659934192,-6.2122712115664,MSI2
MSL1,0.416285799201186,7.74833075146227,0.802419078812738,0.446319844059996,0.667345353817027,-5.95582853119225,MSL1
MSL2,-0.244369677397716,5.56812029630018,-0.223578894162769,0.828890721744922,0.910733238073281,-6.37785991433189,MSL2
MSL3,0.691892953702939,4.68411012897195,0.506552777954947,0.626622743933401,0.784502090022505,-6.55642423468,MSL3
MSL3P1,-0.11727901967834,2.71190275897049,-0.649974426615803,0.534577188291885,0.723519979462417,-7.21072345681552,MSL3P1
MSMO1,0.725235869025266,5.68237128433278,1.02334225229405,0.337156649774044,0.610990536807863,-5.84454760571192,MSMO1
MSN,2.23698715815507,6.40422058140314,2.7957316525814,0.024198372960751,0.20436857725927,-3.52700202874684,MSN
MSRA,-0.11727901967834,1.60812486129908,-1.14698540632076,0.285708621234007,0.604324128055139,-6.75864318987367,MSRA
MSRB1,2.16985650549543,3.06462893757631,3.95671860172949,0.00451131977426524,0.0647520276057473,-2.07093064880317,MSRB1
MSRB2,1.27360412071074,3.10332009070394,1.75998351664155,0.117834353662234,0.394834042178332,-5.54099812100498,MSRB2
MSRB3,0.421097758794969,4.00441160204901,0.343514904758632,0.740383546510457,0.856870399423407,-6.93846863429054,MSRB3
MSS51,-1.77204441678798,2.24232808165134,-2.45341419547442,0.0407902186425308,0.252748670068087,-4.79719862931637,MSS51
MST1,-0.11727901967834,2.09310640857404,-0.80409119554887,0.445409559600851,0.666892235245548,-7.09277214919055,MST1
