,logFC.RNAseq_sample-RNAseq_control,AveExpr.RNAseq_sample-RNAseq_control,t.RNAseq_sample-RNAseq_control,P.Value.RNAseq_sample-RNAseq_control,adj.P.Val.RNAseq_sample-RNAseq_control,B.RNAseq_sample-RNAseq_control,Symbol.RNAseq_sample-RNAseq_control
MYL5,-0.0936101582647215,1.01673712368326,-0.114330033424616,0.911539445519844,0.999969548839946,-5.88276572698475,MYL5
MYL6,-0.00177340535234372,5.91273205944725,-0.00814399839465467,0.993683540605953,1,-6.4181631805356,MYL6
MYL6B,-0.118286633241109,4.3239219955933,-0.46903659009843,0.650433896791674,0.996391562030057,-5.91116869627567,MYL6B
MYLIP,0.2508033333395,4.15926178976286,1.04861820266961,0.322269533361817,0.891917824452902,-5.47733475397909,MYLIP
MYLK,0.201605245336628,1.13919486576459,0.223196181451918,0.828472198880658,0.999969548839946,-5.76657765120659,MYLK
MYNN,0.280493417602294,2.5127410822758,0.2920041309221,0.777043126446998,0.998645782309963,-5.48209364789952,MYNN
MYO10,-0.145678581201994,5.73959127111383,-0.735284346640428,0.481281987517318,0.9672323919616,-6.11365925968174,MYO10
MYO15A,0.251465049127019,0.160894260550076,1.03639433037957,0.327628127865106,0.896058486865473,-5.50589938121459,MYO15A
MYO15B,-0.582701809858147,1.16187030440865,-0.701831247023229,0.500904123322206,0.974768848475758,-5.37493595906868,MYO15B
MYO18A,-0.432842370623042,5.43381424412221,-1.95484340538452,0.0830194007830477,0.632812833375581,-4.56488075251499,MYO18A
MYO19,-0.0352842840154795,5.24954482255205,-0.145864049175513,0.887311724276825,0.999969548839946,-6.19520518595027,MYO19
MYO1B,0.720718421498293,5.66514563146504,2.31592137298524,0.0463830299230258,0.548047351454326,-4.03687792222262,MYO1B
MYO1C,-0.0690995184934948,5.94614197318302,-0.355175967634228,0.730812788661123,0.998645782309963,-6.27367303878126,MYO1C
MYO1D,0.141192267268416,5.87432089022968,0.708264578853505,0.49709214495566,0.97404710992445,-6.05206906088631,MYO1D
MYO1E,0.167716237744133,4.09840897484641,0.552400031911957,0.594409881499956,0.996141074883198,-5.721438520449,MYO1E
MYO1F,-0.110126226750311,0.0879180530437965,-0.457201579771528,0.658591618531086,0.996391562030057,-5.99288983551208,MYO1F
MYO3A,0.813355705731097,0.86088180822874,2.2702221432439,0.0499528574164667,0.55425052507995,-3.71149674166259,MYO3A
MYO5A,0.375879095500967,4.43307533341005,1.85426791072432,0.0974060172703519,0.665499503155078,-4.5668976920901,MYO5A
MYO5B,0.0512381724224396,4.21477688401735,0.109773300253194,0.915049071418398,0.999969548839946,-5.93992375476241,MYO5B
MYO5C,0.349003648670914,3.53819930820464,1.67945555113191,0.128098188207336,0.710039461905899,-4.73072932572939,MYO5C
MYO6,0.525242600973598,5.96250863613558,1.49284414769711,0.170399088778308,0.764404539065804,-5.35603201978195,MYO6
MYO9A,0.387220988978652,5.32516924450342,1.40134411710933,0.195343176566061,0.791350062197892,-5.41726997369803,MYO9A
MYO9B,-0.377208855545766,4.9016480757992,-1.15316159709698,0.279171814103755,0.863660606372229,-5.4539897779243,MYO9B
MYOF,-0.302701413738316,0.613091573710685,-0.548686984204292,0.596849467773742,0.996141074883198,-5.73752339132664,MYOF
MYOM2,0.0038762508316128,3.70397600247398,0.00724647205464812,0.994379644788303,1,-5.72626732787637,MYOM2
MYORG,1.08824821918719,3.72272633074555,1.74978912744826,0.114807875315285,0.692541909047763,-4.42551403710969,MYORG
MYPOP,-0.828667872970506,1.72169781014672,-0.677709632977032,0.51535850889379,0.979582989081763,-5.32486613010608,MYPOP
MYRF,0.118878776252685,1.00859933760346,0.162665995604638,0.874451485562564,0.999969548839946,-5.65004600703333,MYRF
MYSM1,0.554568680795605,4.82473356346207,1.5731176578899,0.150870342076733,0.740066293223245,-5.22041462963504,MYSM1
MYT1,0.262283245636286,0.495071588886197,0.853287381783996,0.416097097061971,0.944023861519385,-5.65491530137067,MYT1
MZF1,-0.744166856743476,3.31628967945057,-1.09282236313108,0.303453755476193,0.879071114436756,-5.19300860961826,MZF1
MZF1-AS1,-0.111134288406091,3.38330899937945,-0.109437267697014,0.915307964190399,0.999969548839946,-5.65473059987845,MZF1-AS1
MZT1,0.137949768384932,3.47552678573305,0.247015335678837,0.810556502443586,0.998645782309963,-5.88320412511951,MZT1
MZT2A,-0.488256877158287,6.02488176727928,-2.24812835419581,0.0517743735178101,0.558803426754529,-4.20701751834291,MZT2A
MZT2B,-0.519405089236339,6.89206233128719,-2.25913429610094,0.0508589793331196,0.557041947420468,-4.40852759076568,MZT2B
N4BP1,0.0475619724272915,3.61412460530025,0.0646510433611179,0.949895102110699,0.999969548839946,-6.01788412744339,N4BP1
N4BP2,1.13079207247374,1.87833082155809,1.19085385310556,0.264808394707219,0.855822486162969,-4.93653943119107,N4BP2
N4BP2L1,0.58363433127297,2.03960455731098,0.650496182207413,0.531968218748058,0.980993258817556,-5.38465748797026,N4BP2L1
N4BP2L2,0.711043976449011,4.79651840835328,3.22195184937001,0.0107506341424922,0.370904497496899,-2.68109534542494,N4BP2L2
N4BP2L2-IT2,0.444145725505803,0.667546896062557,1.28582396017031,0.231272498068201,0.827866411695452,-4.94157134496164,N4BP2L2-IT2
N4BP3,0.171598864373209,1.05128683115054,0.230753731308848,0.822775794441036,0.999969548839946,-5.61362743198958,N4BP3
N6AMT1,0.405681565474137,2.35145988252644,1.39036393759672,0.19853938859446,0.793399051155711,-4.8869879236902,N6AMT1
NAA10,-0.579921613838451,7.10044823904397,-4.13802690108368,0.00264842295067428,0.221039650166204,-1.43094422435937,NAA10
NAA11,-0.267898702851639,0.303914213512611,-0.607608349901657,0.558782370527013,0.989079080596218,-5.95162715297081,NAA11
NAA15,0.140581127136158,6.21396959465106,0.654223993692433,0.529674177840755,0.980993258817556,-6.22396642182513,NAA15
NAA16,0.895447538588824,3.55507485358414,2.88777383341165,0.0183434199739526,0.430268879023318,-2.93088677049071,NAA16
NAA20,0.0305782024273915,5.41488179517534,0.170771509630664,0.868261203037355,0.999969548839946,-6.21121483515457,NAA20
NAA25,0.132687974815916,5.45872303207714,0.626158005060363,0.547090304255243,0.986387411254908,-6.16535159106217,NAA25
NAA30,0.950118757885773,4.34355567004043,3.55094725068918,0.00642181459184672,0.311620110703432,-2.06609518067728,NAA30
NAA35,0.570037993730808,3.87201773252552,1.15728177433382,0.277571908251374,0.861736354182498,-5.44800889221931,NAA35
NAA38,-0.123894897615799,6.31609289739455,-0.810656063220069,0.438913602441269,0.953607830510417,-6.13037128572411,NAA38
NAA40,-0.24052277215271,3.27879237259853,-0.403945112242257,0.695883048876817,0.997436215010357,-5.7633726057556,NAA40
NAA50,0.7497821659495,6.45453896264127,3.14305447899922,0.0121854059275051,0.376667612398944,-2.94791347270813,NAA50
NAA60,-0.364904864784539,4.08946090197657,-0.983349842553091,0.351669454403701,0.913432814470886,-5.49139300383402,NAA60
NAA80,0.112588835783924,0.245324441131024,0.427779268324354,0.679078727199087,0.997436215010357,-5.87225533874126,NAA80
NAAA,-0.511615436909426,1.69055957277354,-0.571024638698834,0.582254542380688,0.995709083584026,-5.34880825421515,NAAA
NAALAD2,1.35378923566298,1.11916203490287,2.96671825894657,0.0161551514118879,0.415949575881367,-2.82226723662428,NAALAD2
NAB1,0.757887092423372,3.59507557522538,3.61451744368704,0.00582173651877039,0.296895824882885,-2.00074102151848,NAB1
NAB2,-0.937938779125582,2.83549254804825,-0.903000909786496,0.390548379704751,0.93489408603692,-5.16794511415919,NAB2
NABP1,-0.317798491169392,2.71524702263256,-1.05246466749632,0.320597340850162,0.89151471149642,-5.21541911253975,NABP1
NABP2,-0.542580466691167,4.5044243196157,-1.43734828452156,0.185172561840894,0.779800674869452,-5.11928397266647,NABP2
NACA,0.23874770140356,7.58754237413564,1.27003656742481,0.236589932020523,0.833169533615799,-5.88189977056896,NACA
NACA2,0.210965682007668,7.94060142411779,1.10595411179809,0.298032483519262,0.876235088554621,-6.33146142571827,NACA2
NACA4P,0.138900683843262,5.90881298578736,0.508237854972832,0.623767993149975,0.996391562030057,-6.55261385449113,NACA4P
NACAD,0.468821298909121,0.420971027419961,0.86421107349233,0.41038534974005,0.942125877236211,-5.75134747315536,NACAD
NACC1,-0.750803199903584,5.54487296228223,-2.32554070646868,0.0456643071629815,0.546419000795734,-4.20098703698431,NACC1
NACC2,-0.0552984386045319,4.49651563216513,-0.223974833119382,0.827884802572366,0.999969548839946,-6.11864293254575,NACC2
NADK,-0.138360623473083,5.47012819225796,-0.663898465584268,0.523748367109429,0.980796202993872,-6.17703958373349,NADK
NADK2,0.550823549328134,4.17217999482004,1.00390907586211,0.342198822311817,0.908478386666599,-5.58270106680862,NADK2
NADSYN1,-0.411801997290185,3.55997104382822,-0.653918246390582,0.529862107116848,0.980993258817556,-5.4522046668319,NADSYN1
NAE1,0.0482181885406199,5.12302173442781,0.232771085822842,0.821257083461909,0.999969548839946,-6.16600337583775,NAE1
NAF1,-0.712979458645236,3.63772498718272,-1.07962139120132,0.308981040563343,0.884600613306381,-5.27610627799756,NAF1
NAGA,-0.0253453450413343,3.85570367827105,-0.105297082794397,0.918498585281427,0.999969548839946,-5.88389539586408,NAGA
NAGK,0.327277782060093,4.29156305584022,1.04356017214959,0.324478620120469,0.894025987287428,-5.35237336225962,NAGK
NAGLU,-0.426763093424062,4.26395016832064,-1.21222649601281,0.256933552056701,0.851899457007163,-5.27854763094635,NAGLU
NAGPA,-0.000687051332174393,1.19443074367005,-0.00158677437088038,0.998769288243717,1,-5.67060081059514,NAGPA
NAGS,-0.465957192615287,-0.0283991323427019,-2.5762969186358,0.0303789366433849,0.494682615376364,-3.5942279355732,NAGS
NAIF1,1.1059519848606,1.8095062635774,2.49867737600978,0.0344643175123423,0.508296951265339,-3.41119869343791,NAIF1
NAIP,1.38892020307128,2.54185133029463,1.59728507711498,0.145395919221968,0.734296568920739,-4.51737015416738,NAIP
NALCN,-0.167890303477437,1.01017053472473,-0.233787573182302,0.820492146905526,0.999969548839946,-5.61835284083608,NALCN
NALT1,-0.777240855784445,0.420043262991527,-1.57271416956075,0.15096328922444,0.740066293223245,-4.89849102499013,NALT1
NAMPT,0.325089495909411,5.63321069616146,1.27449687492816,0.23507741117364,0.831368459656675,-5.46744137889746,NAMPT
NANOS1,0.00578473325192563,3.00551033711937,0.00932212730443691,0.992769815160842,1,-5.50960852784541,NANOS1
NANP,-0.521319979835104,2.57782783501596,-0.4995058929183,0.629659564918253,0.996391562030057,-5.49373039870528,NANP
NANS,-0.250490274583742,5.07494012464367,-1.08710656926979,0.305837422069491,0.880838375584426,-5.50664411773392,NANS
NAP1L1,0.626022474694419,7.18220939247419,2.55236223731849,0.031583948554152,0.500451386854678,-4.01970175725023,NAP1L1
NAP1L4,-0.145127640101403,5.44239202959744,-0.534237458557432,0.606394035009828,0.996391562030057,-6.2486519649117,NAP1L4
NAPA,-0.37001537138054,4.75297168238544,-1.11051761401873,0.296166418480877,0.874734447241791,-5.37875421462362,NAPA
NAPA-AS1,-0.329075472575315,0.42118538370211,-0.694837611904715,0.50506873870968,0.97631634337768,-5.83617097735004,NAPA-AS1
NAPB,0.187289813840402,2.79179739764055,0.699176186916179,0.502482648321266,0.974989341366022,-5.73687601881908,NAPB
NAPEPLD,0.488078641174801,2.66563935428949,0.56881979080072,0.583686383687535,0.995709083584026,-5.53417250745246,NAPEPLD
NAPG,0.541942024521978,4.12061034965694,0.984894685265148,0.350951086229078,0.912966042099453,-5.59320379551378,NAPG
NAPRT,-0.963483924454577,3.66746746160685,-2.04627634007725,0.0717145498214246,0.608118171764537,-4.01587932022715,NAPRT
NARF,0.120505761126468,4.84869772393913,0.752697551226961,0.471265511520088,0.964481939711045,-5.92923911748669,NARF
NARS1,0.0516205297815242,6.64028081899704,0.368294537675422,0.721347844757804,0.998645782309963,-6.56380542657325,NARS1
NARS2,-0.386003419441878,4.32518639333118,-1.48110477719593,0.173434965430985,0.766640130723049,-5.0612603386744,NARS2
NASP,0.191573053985677,6.97667896414286,1.05790174834471,0.318245049284765,0.889668304759676,-5.97389320509574,NASP
NAT1,0.107423108887277,0.822683029845894,0.154435028226159,0.880746855340524,0.999969548839946,-5.79391104649421,NAT1
NAT10,-0.725412553205124,5.4672539565475,-4.30609671364535,0.00207341367792601,0.197840850607738,-1.06306478475243,NAT10
NAT14,-0.321355827321496,4.79506815553777,-0.844634460181998,0.420660567085982,0.94515171320137,-6.0086771782157,NAT14
NAT8L,-0.121493445095355,4.76384111999806,-0.311107262703377,0.762954642323283,0.998645782309963,-6.40381429761508,NAT8L
NAT9,-0.358958412367638,4.82422627460305,-1.40148386752368,0.195302784161049,0.791350062197892,-5.25742780915813,NAT9
NATD1,0.162276929934536,3.76584380129399,0.297544769250216,0.772947754249198,0.998645782309963,-5.90892081534431,NATD1
NAV1,0.464156619283046,3.77822205705007,0.543387353769792,0.600340762312589,0.996391562030057,-5.63022564560173,NAV1
NAV2,-0.018126021190862,3.75235715932295,-0.0405493415270965,0.968559265738199,1,-5.67934542759805,NAV2
NAXD,-0.301367625758108,4.12673574343896,-0.861833158490196,0.411624018614009,0.943087941381464,-5.85644235217382,NAXD
NAXE,-0.144950403041747,5.7314814568752,-0.644744505808236,0.535519320799513,0.98306674732564,-6.04299952146852,NAXE
NBAS,-0.123803388098773,4.58983002795795,-0.498969280866849,0.630022537301478,0.996391562030057,-5.89513042327011,NBAS
NBDY,-0.47048817110337,2.70522340968392,-0.552315793914883,0.594465168895329,0.996141074883198,-5.47307391339498,NBDY
NBEA,-0.388571439377991,3.75509293525462,-1.07780577336826,0.30974733942897,0.884600613306381,-5.17022110652525,NBEA
NBEAL1,-0.110457737016373,1.46439291113071,-0.098745878450573,0.923550388689814,0.999969548839946,-5.57588686808993,NBEAL1
NBEAL2,-0.554835844193444,4.35442536904721,-1.76578034702437,0.111969199012645,0.688193796978894,-4.6125957601737,NBEAL2
NBL1,-0.335030824946305,0.605920061329821,-0.951055955015122,0.366937733815061,0.9200819153148,-5.72600230213353,NBL1
NBN,0.108215305592502,3.27660419123792,0.332667102278359,0.74716500310826,0.998645782309963,-5.7209979633915,NBN
NBPF1,0.16930734632647,5.05732963987053,0.592970036357659,0.568109206000813,0.991417276924535,-6.11354322690959,NBPF1
NBPF10,0.239496999470441,5.26489886175827,0.8329603162885,0.426872042379769,0.949049809380163,-5.93553564412902,NBPF10
NBPF11,0.30299548037659,3.72274648678157,0.928522351131354,0.377876201653592,0.925570368150555,-5.61677432281027,NBPF11
NBPF12,0.142714515387514,4.39949194891439,0.621292774315091,0.55014308380665,0.988203380367288,-6.00567702308282,NBPF12
NBPF14,0.282051002800595,4.79630575115282,0.961033812974968,0.362169026446274,0.918369464778619,-5.7672702766272,NBPF14
NBPF15,0.0374319729764281,3.77687828066352,0.145139902877213,0.88786680325976,0.999969548839946,-6.19008631025786,NBPF15
NBPF19,0.259365755387075,5.80427078492343,1.32128975302765,0.219690985371544,0.815565956212323,-5.71908464050832,NBPF19
NBPF20,0.290913974458322,5.46420695345798,1.08029707006905,0.308696240671627,0.884490905843722,-5.71538727365337,NBPF20
NBPF25P,0.909092455183676,2.62651683806664,1.97079896776321,0.080931130457092,0.630799344221036,-4.0634992544976,NBPF25P
NBPF26,0.145773126227844,3.57316286454652,0.460895447732598,0.656040270783714,0.996391562030057,-5.82011669698917,NBPF26
NBPF3,-0.318710244629446,3.76141109812507,-0.930477518345631,0.376917816507126,0.925570368150555,-5.3764529294446,NBPF3
NBPF8,0.0327177214700463,4.90617936903498,0.110089410061107,0.914805537612538,0.999969548839946,-6.31379337652292,NBPF8
NBPF9,0.190828993499611,3.71313487322278,0.409333417199371,0.692068165358802,0.997436215010357,-5.97960835282042,NBPF9
NBR1,0.20709683269517,6.29210175103967,1.03967860413398,0.326181744863339,0.894354995917773,-5.91353992374751,NBR1
NBR2,-0.119056900572694,1.77456911417978,-0.146368928663353,0.886924758128897,0.999969548839946,-5.56845117411433,NBR2
NCALD,0.51313975387968,0.323558806324451,1.02140028621088,0.334293699796415,0.90157925659002,-5.53371782210458,NCALD
NCAM1,0.0718864979180251,4.64791014737915,0.150462429697411,0.883788466122932,0.999969548839946,-6.19323469232739,NCAM1
NCAPD2,-0.275317477068095,6.9372829254796,-2.09625179191084,0.0661763503253884,0.591536475238481,-4.57060417514031,NCAPD2
NCAPD3,-0.0503427398501604,5.6841647822932,-0.338688127353397,0.742777287782324,0.998645782309963,-6.25094851141126,NCAPD3
NCAPG,0.589825300253143,4.90744994010563,2.53439386078783,0.0325200624875151,0.503397265147335,-3.58544584656895,NCAPG
NCAPG2,0.259445055396156,5.95997664905702,1.29663392945707,0.227689419413537,0.824122753674155,-5.61040257564868,NCAPG2
NCAPH,0.308993895810871,5.17468978497462,1.00094244776057,0.343553448781996,0.908478386666599,-5.63548972881422,NCAPH
NCAPH2,-0.341234859858688,4.53844667001734,-0.998265973592999,0.344779040660037,0.908478386666599,-5.52477160289172,NCAPH2
NCBP1,0.656493160987442,4.48435085580438,2.28275580869215,0.048947690758534,0.553497181170761,-3.86682561533338,NCBP1
NCBP2,0.388101642678921,5.25336302052066,1.40789873782049,0.193456418376933,0.789369281689464,-5.56878423232582,NCBP2
NCBP2AS2,-1.39702449625668,4.56873094780703,-3.08484133766142,0.0133703927238119,0.389202483453148,-2.70785048063534,NCBP2AS2
NCBP3,0.248405285855736,5.80916326695065,1.25961595360487,0.240155186404775,0.836865007361036,-5.68807187727647,NCBP3
NCDN,-0.695048267538344,4.0737228619147,-2.50651796085744,0.0340277609504624,0.506121363432239,-3.5148908875444,NCDN
NCEH1,0.0874070896935684,1.6134021893,0.22504563035545,0.827077203889967,0.999969548839946,-5.65923434138562,NCEH1
NCK1,-0.0520992346579727,2.41836784013208,-0.0456144598712501,0.964634789385392,1,-5.55654993670206,NCK1
NCK1-DT,-0.0838255750832683,0.364405165904783,-0.367452408971553,0.721953947238111,0.998645782309963,-5.81226072327191,NCK1-DT
NCK2,-0.148748974267598,3.89539829884252,-0.2624009021563,0.799045287619683,0.998645782309963,-5.91853317364107,NCK2
NCKAP1,-0.0939747690088053,6.18807670980059,-0.491081282017064,0.635370202590128,0.996391562030057,-6.33293100342879,NCKAP1
NCKAP1L,1.17371402524304,0.192496235603437,5.49275503620643,0.00041370797324329,0.135830910842994,0.344698336204077,NCKAP1L
NCKAP5,0.0137206473168536,0.408941536810065,0.0412707998102994,0.968000219219242,1,-5.84633309411349,NCKAP5
NCKAP5L,-0.357493806546702,4.41932135350686,-0.790487423061054,0.449998286136459,0.959534179682,-5.54709228933326,NCKAP5L
NCKIPSD,-0.131192810751066,3.14542907396569,-0.252388141055181,0.806531012025453,0.998645782309963,-5.53194645917281,NCKIPSD
NCL,-0.111869388991897,9.93729334153201,-0.988284904116096,0.349378438333351,0.912199422040374,-6.89622378468791,NCL
